feature,AAVS1_Con_1,AAVS1_Con_2,AAVS1_Con_3,ACOT7_1,ACOT7_2,ACOT7_3,CEPT1_1,CEPT1_2,CEPT1_3,DECR2_1,DECR2_2,DECR2_3,ELOVL5_1,ELOVL5_2,ELOVL5_3,HSD17B12_1,HSD17B12_2,HSD17B12_3,MPDU1_1,MPDU1_2,MPDU1_3,ORMDL2_1,ORMDL2_2,ORMDL2_3,ORMDL2_4,ORMDL2_5,ORMDL2_6,SGMS1_1,SGMS1_2,SGMS1_3
DAG 14:0;0_19:1;0,0.000187911,0.000331433,,,,,0.00041929,0.000612909,0.000550216,,0.000481138,,,,,,,,0.000838555,0.000903047,0.000658827,,0.000209224,,,,,,,
DAG 15:0;0_18:1;0,,,,,,,0.006273796,0.007362701,0.006501485,,0.010461233,,,,,0.005347284,0.004399707,0.004155125,0.012583781,0.013702812,0.011178868,0.005443956,0.011843496,0.0047441,0.013020017,0.043988341,0.008335448,0.005359758,0.004682102,0.004948614
DAG 16:0;0_17:1;0,0.007439764,0.007789575,0.007027104,0.009620164,0.013143318,0.013060511,0.014325545,0.017976391,0.014520728,0.008251732,0.018608457,,0.016302601,0.015953431,0.014915615,0.01135351,0.009887991,0.00931588,0.028999287,0.031181611,0.025800784,0.014106013,0.025094817,0.012125788,0.02508075,0.05855723,0.018741632,0.012976929,0.011531439,0.012590821
DAG 16:1;0_17:0;0,,,,,,,,,,,,,,,,0.006825174,0.00593836,0.005977593,0.007274421,0.008219315,0.005825278,0.002291629,0.005374061,0.001885861,0.012806827,0.040356845,0.006418718,0.003208065,0.002870373,0.002849322
DAG 15:0;0_18:2;0,,,,,,,,,,,,,,,,,,,,0.000393033,,,,,0.001625415,0.012126303,,,,
DAG 15:1;0_18:1;0,,,,,,,,,,,,,,,,,,,,0.006226703,,,,,0.008525794,0.024250193,,,,
DAG 16:0;0_17:2;0,,,,,,,,,,,,,,,,,,,,0.001069126,,,,,,0.004266885,,,,
DAG 16:1;0_17:1;0,,,,,,,,,,,,,,,,,,,,0.003252141,,,,,0.008303664,0.029083512,,,,
DAG 16:0;0_18:0;0,,,,,0.172269257,0.183398038,0.16556007,0.170054864,0.181815546,,,,,,,,,,0.227287301,0.22626046,0.235487662,,0.132065688,0.128115109,,0.121956553,,,,0.153619526
DAG 14:0;0_20:1;0,0.004041006,0.00384803,0.003802968,0.000967883,0.000866594,0.001630316,0.007101834,0.007404542,0.007266821,0.002145181,0.002231618,0.001782505,,,0.00167274,,0.001295636,0.001281172,0.006096008,,0.006093126,0.003051997,,0.002834907,0.002232057,0.003087018,,0.002640024,0.002747534,0.003409709
DAG 16:0;0_18:1;0,0.261906594,0.248711918,0.242870631,0.245209591,0.267917342,0.265825472,0.442830357,0.511008622,0.444946123,0.300675948,0.274958991,0.269625271,0.318155899,0.28818051,0.326112251,0.223062831,0.189445704,0.198869242,0.568011034,0.61853961,0.609241728,0.486962658,0.54077898,0.527926427,0.311014388,0.414095148,0.351412803,0.387648939,0.404327889,0.395741211
DAG 16:1;0_18:0;0,0.03866772,0.035489906,0.034333408,0.020542811,0.020990398,0.022843991,0.076092506,0.089105777,0.078674039,0.024797152,0.023634543,0.02303204,0.083073705,0.082947311,0.091897066,0.062217438,0.052207683,0.053409292,0.102328197,0.110485523,0.105515586,0.043734626,0.050971264,0.050590626,0.044978483,0.06232995,0.050964228,0.045708905,0.046765713,0.046653632
DAG 17:0;0_17:1;0,,,,,0.0006513,,,,,,,,,,,,,,,,,,,,,0.003907351,,,,
DAG 14:1;0_20:1;0,0.000824094,0.000517349,0.000789961,,,,0.001867594,0.001302048,0.00182424,,,,,,,,,,,0.000738288,0.00062059,,,,,,,,,
DAG 16:0;0_18:2;0,,,,0.025915749,0.029059027,0.023395211,0.020461336,0.023048825,0.020380891,0.013244832,0.018695975,0.012608341,0.017098977,0.016440538,0.017906094,0.014406018,0.013292544,0.013057324,0.02682118,0.029906363,0.028719501,0.018282425,0.02487292,0.018315929,0.018965448,0.044182265,0.01836123,0.016100142,0.018238805,0.01496579
DAG 16:1;0_18:1;0,0.069973425,0.062104081,0.079158382,0.039332534,0.041542194,0.039642375,0.273816322,0.301429921,0.267457022,0.043815893,0.05586999,0.043378272,0.146673431,0.147087078,0.158710911,0.192003307,0.1699784,0.18041995,0.179684866,0.200658107,0.204673315,0.200939237,0.231947017,0.207425065,0.135938309,0.2430292,0.138800109,0.106692354,0.120949355,0.104282801
DAG 17:1;0_17:1;0,0.000122674,,0.000165196,,,0.000185437,0.000330359,,,,0.000189745,,,,,,,,,0.000280936,0.000211426,0.000183848,0.000323713,0.000242507,,0.001696747,,,,
DAG 16:0;0_18:3;0,,,,,,,,0.002716116,,,,,,,,,,,,0.003955807,0.004129464,,,,0.002109461,0.006908998,,,,
DAG 16:1;0_18:2;0,,,,,,,0.01095815,0.01146214,,,,,,,,,,,,0.00702759,0.006887052,,,,0.008707369,0.043597068,,,,
DAG 16:2;0_18:1;0,,,,,,,0.001787434,,,,,,,,,,,,,,0.001462456,,,,,,,,,
DAG 17:0;0_18:0;0,,,,,,,,,,,,,,,,,,,,,,,,,0.01677472,0.017525437,,,,
DAG 15:0;0_20:1;0,,0.001743299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAG 16:0;0_19:1;0,0.00249932,0.002188816,,0.002924905,0.005822189,0.004474113,0.005280391,0.005617969,0.004777384,,0.007156594,0.003688629,0.004672506,,0.003414513,,,,0.006594018,0.009166385,0.005853682,,,,,,,0.004629534,,
DAG 16:1;0_19:0;0,,0.00033831,,,,,,0.001526884,0.000952822,,,,0.001755335,,0.000932904,,,,0.001320389,0.001742791,0.001041211,,,,0.004288833,0.005951395,,,,
DAG 17:0;0_18:1;0,,,,,,,0.0084819,0.010373596,0.007823399,,,,,,,,,,0.014371016,0.023297988,0.01247525,,0.017456707,,0.032806746,0.058425395,0.014602023,0.007535697,,
DAG 17:1;0_18:0;0,0.00194723,0.001874409,,0.00252103,0.005317902,0.004354984,0.003369703,0.004565693,0.00305707,,0.005167513,0.002085478,0.005646175,,0.004641757,,,,0.00563911,0.0081012,0.00467614,,0.004401853,,0.008629435,0.011002331,0.004875196,0.00240358,,
DAG 16:1;0_19:1;0,,,,,,,,0.003094129,,,0.000828562,,,,,,,,0.00201872,0.003118114,,,0.0014258,,0.003884716,0.009031051,0.001794549,,,
DAG 17:0;0_18:2;0,,,,,,,,,,,0.001119719,,,,,,,,0.000341447,0.001475833,,,0.000640518,,0.002337478,0.011687447,0.000537403,,,
DAG 17:1;0_18:1;0,,,,,,,,0.012496292,,,,,,,,,,,0.011214752,0.019150635,,,0.011352803,,0.015784261,0.043410966,0.010728417,,,
DAG 14:0;0_22:1;0,,0.000246758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAG 16:0;0_20:1;0,0.016988184,0.01452922,0.014884644,0.010582382,0.017365324,0.011962032,0.029341514,0.031823356,0.02881408,0.019041856,0.019180539,0.01626598,0.009594865,0.009254928,0.010381231,,,0.006467624,0.021938268,0.022805712,0.024944143,0.022584023,0.027099091,0.024552218,0.027202614,0.020988338,,0.018150822,0.020589848,0.019276631
DAG 18:0;0_18:1;0,,0.102458631,0.111749019,0.089739801,0.148476512,0.09825379,0.168632736,0.190034081,0.178251109,0.118867194,0.137531622,0.101941399,0.128531815,0.12581395,0.127650892,0.100750376,0.058703107,0.059803276,0.244441681,0.257637907,0.236310005,0.116519084,0.173455654,0.140105876,0.198850486,0.149756685,0.150012877,0.110817668,0.119944798,0.116257165
DAG 16:0;0_20:2;0,0.002838407,0.002747846,0.002551835,0.004559859,0.005247678,0.004515386,0.005321545,0.005306238,0.004833887,0.003679778,0.004883747,0.003652385,0.001739124,0.001644604,0.001623745,0.001713833,,0.001414884,0.002910215,0.003827213,0.003292492,0.002419321,0.003407924,0.003184821,0.003374564,0.007428022,0.00304618,0.003374303,0.003208652,0.003209288
DAG 16:1;0_20:1;0,0.007244482,0.007136604,0.006708846,0.002384529,0.003272344,0.002499733,0.01982816,0.020630666,0.018949352,0.004559609,0.005387095,0.003948505,0.006874273,0.006465634,0.00703549,0.012750542,0.010826646,0.011029379,0.013202277,0.014802812,0.015788535,0.013737453,0.017511517,0.017423391,0.010694049,0.017332236,0.012222165,0.007792009,0.008311345,0.00837092
DAG 18:0;0_18:2;0,0.007604528,0.006986795,0.006592202,0.018134065,0.02502891,0.017949489,0.016216359,0.016743326,0.015381758,0.012016322,0.014411851,0.010493561,0.011202569,0.010732108,0.009805624,0.006749736,0.006124952,0.006060202,0.013008941,0.01475854,0.013391588,0.007125253,0.011019939,0.009191037,0.009539163,0.015439866,0.010882219,0.009364888,0.009145027,0.009227555
DAG 18:1;0_18:1;0,0.095188373,0.096994764,0.0862026,0.070574007,0.096465917,0.080697916,0.164233559,0.167255052,0.154995217,0.086293843,0.116573702,0.080826639,0.082311964,0.079212898,0.075195098,0.08755941,0.076450343,0.081446747,0.159471589,0.191239753,0.189530782,0.18748456,0.226637664,0.211515815,0.12791829,0.197694083,0.143516423,0.113512142,0.111894491,0.120548061
DAG 16:0;0_20:3;0,0.009106826,0.006147866,0.007006517,0.02234495,0.025755538,0.020296954,0.009500663,0.010458671,0.011923025,0.013498835,0.013870593,0.011955992,0.008493038,0.010242604,0.0089185,0.00368546,0.005029195,0.003739674,0.008248729,0.008267326,0.006998253,0.005435815,0.007309793,0.005531622,0.009070538,0.015123099,0.009471644,0.005184501,0.004349459,0.005756475
DAG 16:1;0_20:2;0,,0.000588492,,,,,0.00126103,0.002864224,0.001855721,,,,,,,,,,0.001375123,0.00123291,0.001254106,,0.001236177,,0.000922062,0.007208036,,,,
DAG 18:0;0_18:3;0,,,,,,,,,,,,,,,,,,,0.00118707,0.0006898,0.000833727,,,,,,,,,
DAG 18:1;0_18:2;0,,,,,0.027425294,0.024613103,0.019801802,0.024828331,0.023555183,,0.031006547,,,,,0.015877682,0.017426771,0.014043891,0.021219288,0.024953729,0.018557209,0.023307486,0.040231899,0.019155719,0.02030605,0.065170875,0.026150858,0.011834904,0.009191124,0.012926818
DAG 16:0;0_20:4;0,,,,0.022765737,0.023224469,0.018193743,0.009089409,,0.010621097,,0.0116053,,,,0.009566517,,,,,,,,,,,0.012791412,0.00752503,,,
DAG 16:1;0_20:3;0,,,,0.002250994,0.002224945,0.001850443,0.001498662,,0.002021389,,,,,,,,,,,,,,,,,0.004856853,,,,
DAG 18:1;0_18:3;0,,,,,,,0.002328567,,0.002017553,,0.004536131,,,,,,,,,,,,,,,0.005790248,0.003738814,,,
DAG 18:2;0_18:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,0.005211087,,,,
DAG 18:0;0_19:1;0,,,,,0.004481889,,,,,,0.008759226,,,,,,,,,,,,,,,0.009971339,,,,
DAG 18:1;0_19:0;0,,,,,0.019902267,,,,,,0.004408539,,,,,,,,,,,,,,0.059607131,0.016573127,,,,
DAG 18:1;0_19:1;0,,,,,,,,,,,,,,,,,,,,,,,,,0.018732814,0.018034713,,,,
DAG 14:0;0_24:1;0,0.001624682,,,,,,0.001863023,0.001292843,0.001174338,,,,,,,,,,,,,,,,,,,,,
DAG 16:0;0_22:1;0,0.004771212,0.002905851,0.00479647,,,,0.004420477,0.004040361,0.003984348,,,,,,,,,,,,0.007341809,0.003885093,,,,,,,0.003292611,0.003742226
DAG 16:1;0_22:0;0,,0.000712725,,,,,,,,,,,,,0.001640469,,,,0.005284027,0.029717379,0.001828483,,,,,,,,,
DAG 18:0;0_20:1;0,0.014547133,0.009603345,0.014523247,,0.097941821,0.014446102,0.018630952,0.020214078,0.017422209,0.017039298,,,0.035288351,0.021439172,0.010211569,0.053971405,,,0.024931,,0.01431987,0.011661989,,0.031785777,0.216863135,0.066260663,0.064866609,,0.009690891,0.012549402
DAG 16:1;0_22:1;0,,0.00045639,,,,,0.002462759,0.002546684,0.002211499,,,,0.001341149,,,,,0.000834654,0.001824573,0.002149398,,0.001073964,,0.001499361,,,,,0.00110691,0.000805093
DAG 18:0;0_20:2;0,0.006086701,0.006662129,0.006561381,,0.034600202,0.005268657,0.014709834,0.014318924,0.013113191,0.013033677,0.021733009,0.011259426,0.013440112,0.00873551,0.006349492,0.014072786,,0.004274218,0.005853909,0.008111,0.007667424,0.005928748,0.0159893,0.010112353,0.025247401,0.01356389,0.013783739,0.007743703,0.00734333,0.007037892
DAG 18:1;0_20:1;0,0.012678245,0.01436299,0.013865938,,0.080215811,0.013837028,0.024192257,0.02521113,0.024271191,0.012910941,0.024933194,0.011420676,0.013418899,0.008292284,0.007791536,0.036904062,,0.008937628,0.017885565,0.023750719,0.025661574,0.025866977,0.055380319,0.029932557,0.055132557,0.037464122,0.04070815,0.01617425,0.013351895,0.01359252
DAG 18:0;0_20:3;0,0.015921705,0.015838896,0.023386068,0.043829685,0.062990819,0.050753234,0.028731552,0.033077309,0.032653467,0.036931171,0.033219553,0.029616039,0.017601332,0.022681361,0.020102173,,,,,0.017528013,0.014249561,,,0.016524084,0.0255615,0.031774907,0.015496641,0.0128075,0.016219059,
DAG 16:0;0_22:4;0,,,,0.008791177,0.007382313,0.005990649,,0.002401289,,,,,,,,,,,,0.001691384,,,,,,,,,,
DAG 18:0;0_20:4;0,0.024478656,0.022950608,0.022897384,0.116032695,0.133486948,0.10202712,0.043622574,0.041771925,0.038426413,0.059727491,0.049308521,0.051616359,0.042351802,0.039373504,0.040000288,0.020008274,0.012646859,0.023064513,0.020568539,0.0232976,0.023811721,,0.016746725,0.018306831,0.023096507,0.027467623,0.02495524,0.023849046,0.023957566,0.020553787
DAG 18:1;0_20:3;0,0.003595926,0.003082282,0.003556952,0.015552956,0.014922223,0.013077976,0.005658768,0.005848258,0.005513958,0.004743916,0.003814621,0.004248535,0.002939459,0.002507344,0.002633781,0.001860482,0.001972593,0.004290955,0.004879751,0.005874463,0.005457917,,0.004788759,0.004036858,0.004177909,0.007246704,0.004403711,0.003150933,0.003777823,0.002311085
DAG 16:0;0_22:5;0,0.005056469,,,0.02352431,0.02490287,0.024758614,0.008678299,0.008316868,0.009366768,0.015755799,,,,,0.005481552,,,,,0.005579434,,,,,0.004833992,,,,,
DAG 18:0;0_20:5;0,,,,0.006916348,0.009105916,0.008529305,,,,,,,,,,,,,,,,,,,,,,,,
DAG 18:1;0_20:4;0,0.00568703,0.011226565,,0.019643667,0.02002906,0.021485107,0.012130267,0.013207158,0.012243436,,,,,,0.007696271,,,,,0.006094318,,,,,0.007520044,0.01118699,,,,
DAG 16:0;0_22:6;0,,,,0.025149707,0.036207254,0.025216928,,,,,,,,,,,,,,,,,,,,,,,,
DAG 16:1;0_22:5;0,,,,0.004076179,,0.003622646,,,,,,,,,,,,,,,,,,,,,,,,
DAG 18:1;0_20:5;0,,,,,,0.004185161,,,,,,,,,,,,,,,,,,,,,,,,
DAG 16:0;0_24:1;0,0.008125609,,,,,,,,,0.009230818,,,,,,,,,,,,,,,,,,,,
DAG 16:1;0_24:0;0,0.004997569,,,,,,,0.005904115,,,0.048255823,,0.02409851,0.014392887,,,,,0.017521153,0.02424712,0.013721233,,0.044060126,0.017888422,,0.054235046,0.038870495,,,
DAG 18:0;0_22:1;0,0.001245395,,,,,,,0.008501244,,0.003034992,,,,,,,,,,,0.002761447,,0.010682594,,,,,,,
DAG 18:1;0_22:0;0,0.002914502,,,,0.047497095,0.012501639,,,,,,,0.005786655,,,,,,0.005303562,,0.005922697,,,,,,,,,
DAG 16:1;0_24:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAG 18:0;0_22:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAG 18:1;0_22:1;0,,,,,0.096355109,,,,,,,,,,,,,,,,,,0.036296855,,,,,,,
DAG 18:0;0_22:5;0,,,,0.013015196,0.01686381,0.015803654,,,,0.018068293,0.021678323,0.015047037,,,,,,,,,,,,,,0.014769144,,,,
DAG 18:1;0_22:4;0,,,,0.008898068,0.008387133,0.010129564,,,,,,,,,,,,,,,,,,,,,,,,
DAG 18:0;0_22:6;0,,,,0.011335445,0.014534608,0.013444971,,,,,,,,,,,,,,,,,,,,,,,,
DAG 18:1;0_22:5;0,,,,0.017138229,0.019412213,0.018236738,,,,,,,,,,,,,,,,,,,,,,,,
DAG 18:1;0_22:6;0,,,,0.014558693,0.0172381,0.024421301,,,,,,,,,,,,,,,,,,,,,,,,
DAG 18:1;0_24:0;0,0.01252264,,0.018187148,,,,0.013337425,,,,,,0.015219429,,,,,,0.019626851,0.022351476,0.018526359,,0.022160152,,0.033736481,0.032670214,0.019737872,,,
DAG 18:1;0_24:1;0,,,,,,,,,,,,,,,,,,,,0.012914045,,,,,,,,,,
HexCer 34:0;2,0.008012496,,0.009007711,,,,,,,,0.006985944,,,,0.005643068,,,0.009575189,,,,,,,,,,,,
HexCer 34:1;2,0.077594683,0.080763085,0.089189448,0.26391745,0.230444461,0.238168222,0.139910513,0.138924574,0.154376596,0.104299284,0.08332816,0.100170896,0.115777248,0.128940523,0.115815513,0.152011566,0.158093155,0.16723498,0.211489959,0.206990377,0.20680331,0.099478001,0.1101423,0.099045288,0.086614503,0.075655132,0.08701641,0.253040007,0.251339115,0.254950977
HexCer 34:2;2,,,,,,,,,,,,,,,,,0.012714755,0.013527747,0.006379112,0.005467345,0.007683626,,,,,,,0.016228289,0.012973397,0.016763104
HexCer 38:1;2,,,,0.009094287,0.010529224,0.008152445,,,,,,,,,,,,,,,,,,,,,,,,
HexCer 40:1;2,0.020269351,0.018330933,0.020197572,0.066564151,0.059802481,0.060836539,0.028169228,0.025536831,0.030096426,0.02195502,0.017887411,0.020188624,0.020788624,0.019963595,0.022140124,0.046486688,0.048401079,0.043968225,0.03871956,0.040876791,0.036840034,0.015025656,0.016700372,0.016201964,0.020906165,0.021269203,0.016089639,0.033812537,0.039242262,0.034791259
HexCer 40:2;2,,,,0.013698757,0.00931023,0.012418625,,,,,,,,,,0.015284485,0.010076881,0.013750924,0.0060445,0.006826445,,,,,,,,0.008943748,0.010804086,0.009197873
HexCer 42:1;2,0.076207605,0.068969319,0.072890518,0.136469266,0.126039243,0.131452048,0.090374164,0.084582387,0.097248667,0.066777139,0.060718752,0.070593955,0.093929533,0.094709572,0.087381226,0.043912106,0.039853824,0.04469841,0.157021064,0.150753355,0.154663465,0.070379235,0.083661307,0.073913376,0.079668759,0.070560654,0.069079966,0.112833351,0.107540413,0.10444475
HexCer 42:1;3,0.012705345,0.010207214,0.010657383,,,0.00652901,,0.005899458,,0.009963639,,0.012168612,,,,,,,0.019947307,0.01652489,0.019753165,0.015546636,0.019980395,0.015940879,0.0102774,0.010539217,,0.014833247,0.010040069,0.010491695
HexCer 42:2;2,0.056544405,0.04921072,0.055422003,0.165415006,0.145757141,0.151806721,0.098198183,0.093878393,0.103574456,0.052816101,0.048111631,0.055620175,0.065614509,0.066954085,0.064884861,0.069977076,0.079477474,0.079058261,0.09134139,0.09087852,0.086088405,0.042131211,0.049040502,0.044950887,0.042681781,0.042776126,0.042198675,0.093093139,0.09516698,0.09576337
HexCer 42:2;3,,,,,,,,,,,,,,,,,,,0.007694337,0.008417242,,0.00951994,0.013219593,,,,,,,
HexCer 44:2;2,,,,0.00902266,,0.009816134,0.00931762,0.012953394,0.015359571,,,,,0.007588436,,,,,0.007778003,0.009308004,0.008436541,,,,,,,,,
LPA 16:1;0,,,,,,,,,,,,,,,,,,,,,,,0.085568735,,,,,,,
LPA 16:2;0,,,,,,,,,,,,,,,,,,,,,,,0.125529027,0.019182801,,,,,,
LPA 18:0;0,,,,,,,,,,,,,,,0.004806572,,,,,,,,0.06410735,,0.013737283,,,,,
LPA 18:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPC 14:0;0,0.007732782,0.006591482,0.008171987,,,0.003322465,0.005691553,,,0.007805627,0.005812077,,0.009150491,0.007270914,0.006405117,0.016432509,0.01497802,0.014748513,0.01166031,0.009762987,0.008774416,,,,,,,0.011679626,0.009672828,0.008637832
LPC 16:0;0,0.071330636,0.053751849,0.070848222,0.132013534,0.107634741,0.120898474,0.060236151,0.045527597,0.054310405,0.058993686,0.053884568,0.057554341,0.113828294,0.125940686,0.123455229,0.109307127,0.104634701,0.101482849,0.102949591,0.100519898,0.087268089,0.034293742,0.036943897,0.031240855,0.041836855,0.034866905,0.050704876,0.067673393,0.065532514,0.057042773
LPC 16:1;0,0.012007848,0.011595902,0.016199229,0.010339352,0.009894406,0.011946888,0.021891568,0.021570142,0.018418393,0.019595747,0.014447659,0.014835874,0.043303451,0.037021698,0.042284723,0.076196644,0.06573325,0.070365188,0.030744953,0.032742495,0.030098164,0.019202748,0.02015518,0.014035655,0.020933795,0.018643648,0.02300985,0.026791124,0.028019047,0.024008635
LPC 18:0;0,0.024758649,0.017731506,0.023761225,0.048969168,0.040183673,0.043829488,0.02519041,0.023297919,0.025419606,0.018088774,0.014735589,0.017331538,0.041025081,0.046202075,0.044070183,,0.014830183,0.015358097,0.032238266,0.034534475,0.03042427,0.007016473,0.009645909,0.0073515,0.015011257,0.012014989,0.017749217,0.016889041,0.015570076,0.011212965
LPC 18:1;0,0.025858972,0.022933825,0.02898804,0.025803249,0.025758888,0.031666687,0.02881834,0.026557456,0.025215596,0.036581749,0.030385208,0.0298231,0.035378225,0.031439945,0.036130003,0.054233213,0.058427641,0.061740931,0.039415711,0.045111351,0.042991864,0.030050735,0.033043109,0.026629471,0.024288482,0.020934702,0.025137377,0.036645062,0.039606627,0.036785489
LPC 18:2;0,,,,0.016822611,0.014019879,0.016867599,,,,,,,,,,,,,,,,,,,,,,,,
LPC 20:4;0,,,,0.009482036,0.009243355,0.008508892,,,,,,,,,,,,,,,,,,,,,,,,
LPC 20:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPC 22:3;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPC 22:4;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPC O-16:0;0,,,,,,,0.00545301,0.005795703,,,,,0.005007486,,0.004551182,,0.010150557,0.011941126,0.011508965,0.013131777,0.013729449,0.011352391,0.008540657,0.008145946,,,,,0.007284905,0.006493228
LPC O-16:1;0,,0.00360085,,,,,,,,,,,,,,,,0.006604677,0.004817647,0.006468149,,,,,,,,,,0.005548476
LPC O-18:1;0,,,,,,,,,,,,,,,,,,,,0.00472663,,,,,,,,,,
LPE 16:0;0,0.031443018,0.03045092,0.033783394,0.005708183,0.005603808,0.006337657,0.013775724,0.011597142,0.013329349,0.009483563,0.008466274,0.009466475,0.011260195,0.010408364,0.010996608,0.003866179,0.008523948,0.007534664,0.008586579,0.008389568,0.005968905,0.004968192,0.006365976,0.006225905,0.011256611,0.010428357,0.013585197,0.00682253,0.006549263,0.005446441
LPE 16:1;0,0.006027398,0.005021385,0.005191277,,,,0.041815764,0.040531139,0.037105511,,,0.017359064,0.034061971,0.039187739,0.034872774,,0.011655109,0.011084319,0.008015935,0.005716924,0.005666537,,,,,,,0.007771798,0.008840315,0.00753135
LPE 18:0;0,0.047278091,0.046631402,0.048071801,0.007675027,0.007301938,0.008850113,0.017170854,0.013720021,0.017649748,0.020152942,0.015040361,0.018219084,0.012026084,0.011351029,0.014021616,0.00685207,0.018070622,0.016899754,0.034164418,0.036086406,0.027554747,0.009603248,0.011358676,0.011294226,0.016424856,0.015302772,0.01945355,0.021600743,0.021163732,0.019809807
LPE 18:1;0,0.079590822,0.078039182,0.080497899,,0.040328984,0.053937551,0.085328451,0.081175717,0.081871284,0.067741566,0.064253384,0.074988502,0.082712338,0.088666123,0.077929469,0.00540061,0.012910756,0.011928752,0.013550825,0.0108994,0.010189212,0.050228805,0.050050495,0.043486619,0.059380679,0.04554013,0.058216337,0.014495127,0.015381266,0.013562976
LPE 18:2;0,,,,0.003704184,0.002986292,0.003365085,0.004787522,0.003914031,0.003765766,,0.003336211,0.003381353,0.003990231,0.004689109,0.004898551,,0.001159039,0.001141663,0.001100771,0.00099587,0.001123364,,,,,,,0.001532711,0.001355589,0.001276485
LPE 20:0;0,0.00665654,0.00686651,0.007885204,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPE 20:1;0,0.008517328,0.00809408,0.008187577,,,,0.005303124,0.006112113,,,,,0.002373014,,0.002415912,,,0.001779496,0.002751314,0.002296551,0.002147585,,,,,0.003170552,,0.002779882,0.002597818,0.002480406
LPE 20:2;0,0.001934297,0.002261804,,,0.003056307,0.005322582,0.002322836,0.00267656,0.002699733,,,0.005877135,0.003600885,0.005829578,0.004953988,,,,,,,,,0.004432048,0.005605617,0.004762605,0.003273062,,,
LPE 20:3;0,,,,0.010376765,0.011753791,0.014773292,0.009560034,0.009071438,0.013029096,0.01271715,0.010663666,0.011384825,0.009954883,0.012166636,0.010634396,0.000927133,0.002133299,0.001639446,0.001925906,0.001418457,0.001411033,,,,,,,0.002206958,0.002249056,0.00217155
LPE 20:4;0,0.043008879,0.036003568,0.02737364,,,,0.049343909,0.046589799,0.047956746,,,,,,,0.002022464,0.004850891,0.004729049,0.005640586,0.003775218,0.004010729,,,0.0136029,0.02479749,0.020219349,0.024496494,0.006198205,0.006441737,0.005805486
LPE 20:5;0,,,,,,,0.057463977,0.053073314,0.056074341,,,,,,,0.001578367,0.003588246,0.003636388,0.004359606,0.00291216,0.003067554,,,,,,,0.006226456,0.006333095,0.00566355
