"lipid","type","mean_all","mean_ctrl","mean_exp","sd_ctrl","sd_exp","FC","log2FC","statistics","p_value","mlog10p","adj_p_value","mlog10padj","sig","Significance"
"PE O-_16:0;0_20:2;0","species",0.0225364439671102,0.0390400612484375,0.00328222380556176,0.0242431129392472,0.00745966014626769,0.084073223775824,-3.57220979567651,-3.45593717440307,0.0053715050448846,2.26990401204551,0.0505192790510759,1.29654285578839,"no","No change"
"PE O-_16:0;0_20:3;0","species",0.0184984172817462,0.0283352196805954,0.00702214781642201,0.0267050939545641,0.0138627749507478,0.247824011797972,-2.01261211716036,-1.75523685911235,0.106990550347174,0.970654578513922,0.266875305360368,0.573691610708197,"no","No change"
"PE O-_16:0;0_20:4;0","species",0.044882722140971,0.0628859071195247,0.0238790063326584,0.0860650552116583,0.0584913810797013,0.379719517876598,-1.39699393838471,-0.93730071637887,0.368727319495038,0.433294683748924,0.568520658544054,0.245253749571361,"no","No change"
"PE O-_16:0;0_22:4;0","species",0.0199540227050395,0.0258401347274589,0.0130868920122169,0.0379557655588968,0.0298478100996007,0.506456028586806,-0.981491077773185,-0.664297282065127,0.52018205119071,0.283844637152283,0.689435315607986,0.161506474074509,"no","No change"
"PE O-_16:0;0_22:5;0","species",0.0222409817709057,0.0254701571434634,0.0184736105029217,0.0376638197766162,0.0309771648403279,0.725304143153381,-0.463342004852481,-0.361539188414828,0.724545039263932,0.139934612683039,0.8488073810902,0.071190852536491,"no","No change"
"PE O-_16:1;0_16:0;0","species",0.0209911361075178,0.0215447321893741,0.0203452740120188,0.0326576617124326,0.0250292539758911,0.944327078804585,-0.082641454325466,-0.0732410936572112,0.942929106996932,0.0255209579492094,0.960230558501463,0.0176244771031756,"no","No change"
"PE O-_16:1;0_16:1;0","species",0.0413475856818894,0.0621933132688883,0.017027570163724,0.0162263978429951,0.0176605024252055,0.273784580186403,-1.86888689999008,-4.80558240126645,5.48411502393984e-04,3.26089344488572,0.0143232180625252,1.84395939614937,"yes","Decrease"
"PE O-_16:1;0_17:1;0","species",0.00194232888723695,0.0028819183785638,8.46141147355632e-04,0.00393948126856511,0.00207261406139441,0.293603439170719,-1.76805922736877,-1.13369273417848,0.281027097957805,0.551251801354207,0.478069086181093,0.320509338577868,"no","No change"
"PE O-_16:1;0_18:1;0","species",0.44849985144749,0.658042035453127,0.20403397010758,0.213740043388468,0.0868001475689845,0.310062213528779,-1.6893703756968,-4.84717431775337,5.13073821137564e-04,3.28982014403794,0.0142377985365674,1.84655715657925,"yes","Decrease"
"PE O-_16:1;0_18:2;0","species",0.0691267448739906,0.0971543230718461,0.0364279036431593,0.023058535504232,0.0249699762742799,0.374948869915142,-1.41523421967656,-4.55818906133234,8.19068673889666e-04,3.08667968378172,0.0181833245603506,1.74032670933108,"yes","Decrease"
"PE O-_16:1;0_19:1;0","species",6.69352784793148e-04,0.00119445282676464,5.67360691597433e-05,0.00201001678731824,1.38974419452628e-04,0.0474996315370795,-4.39593986752461,-1.37481676943206,0.196545001272607,0.706537997111404,0.376146467952748,0.424643011887684,"no","No change"
"PE O-_16:1;0_20:1;0","species",0.0794412847342643,0.136509252470944,0.0128619890414717,0.0634565471677964,0.0125830206574803,0.0942206393241324,-3.40781306848184,-4.66638532255489,6.86558909439522e-04,3.16332219266338,0.0160437976732183,1.79469282350159,"yes","Decrease"
"PE O-_16:1;0_20:2;0","species",0.179642832201623,0.318392080303163,0.0177687094164943,0.183631126736832,0.0141392723671425,0.0558076362941424,-4.16339364675386,-3.97447646928004,0.0021793240212602,2.66167819417612,0.0284594078070449,1.54577414110375,"yes","Decrease"
"PE O-_16:1;0_20:3;0","species",0.225605763105671,0.332366700360304,0.101051336308598,0.0727574697217428,0.0852276162036637,0.304035681670434,-1.71768744638907,-5.28496372658831,2.58306122193652e-04,3.58786530035626,0.00882214755799858,2.05442568254847,"yes","Decrease"
"PE O-_16:1;0_20:4;0","species",0.936052538905541,0.942436270472938,0.928604852076911,0.233422878416568,0.278980538107719,0.98532376264648,-0.0213302444131939,-0.0974403541130427,0.924129483494632,0.034267173771832,0.955152500505877,0.0199272830332929,"no","No change"
"PE O-_16:1;0_20:5;0","species",0.120281814426611,0.0214645703225688,0.23556859921466,0.0373005570017862,0.195001619795616,10.9747642591742,3.4561180455115,2.86496941543516,0.0153793089168156,1.81306317951227,0.0875437584495655,1.05777481208814,"no","No change"
"PE O-_16:1;0_22:2;0","species",0.0104347227962446,0.0192308935240537,1.7252361380057e-04,0.0203778372284749,4.22594822392382e-04,0.00897116993470846,-6.80048814467474,-2.27574470543077,0.0438628176847414,1.35790347330534,0.154564214698613,0.81089104830828,"no","No change"
"PE O-_16:1;0_22:3;0","species",0.0101584180801091,0.0139189154223621,0.00577117118081397,0.017071089003434,0.0120041508649227,0.414627936566238,-1.27011077007594,-0.977515060796851,0.349322846026243,0.456773010186365,0.553926227270185,0.256548071413964,"no","No change"
"PE O-_16:1;0_22:4;0","species",0.159575795690965,0.208939870128652,0.101984375513664,0.152819685721936,0.102642704827245,0.488103948044328,-1.03473967382379,-1.45210505974266,0.174391905700328,0.758473676463438,0.35620338137419,0.448301962174343,"no","No change"
"PE O-_16:1;0_22:5;0","species",0.295191813607958,0.223824412907768,0.378453781091512,0.0879397912070644,0.218273737348283,1.69085121759021,0.757749718832338,1.72786753549079,0.111943032840052,0.951002931055726,0.273555008036471,0.562955330081556,"no","No change"
"PE O-_16:1;0_22:6;0","species",1.12145720393811,0.0422721864889172,2.38050639096216,0.11184169282462,1.04205567458134,56.3137748170721,5.81541595555073,5.94128375767677,9.71376147660316e-05,4.01261256492175,0.00511508920517298,2.29114678795836,"yes","Increase"
"PE O-_16:1;0_24:4;0","species",0.00585939717838995,0.00528901366584515,0.00652484460969222,0.00903278389230006,0.0104143588056535,1.23366000202036,0.302944841014125,0.229351661548011,0.822804282458125,0.0847034565943621,0.905554626286796,0.0430853463666508,"no","No change"
"PE O-_16:2;0_16:0;0","species",0.00787762199130917,0.010384373413275,0.00495307866568232,0.00733108006435723,0.0107924055854211,0.476974244719519,-1.06801672806663,-1.07637783938812,0.304799203675624,0.515986171977234,0.505127634925591,0.296598871108742,"no","No change"
"PE O-_16:2;0_18:0;0","species",0.00489707917540564,0.00443969133012043,0.00543069832823838,0.0117463191573882,0.00766115122843687,1.22321529233229,0.290678348137424,0.176425277234114,0.863166053991233,0.0639056476279484,0.926012846212812,0.0333829884793621,"no","No change"
"PE O-_16:2;0_18:1;0","species",0.00854437376515205,0.0116473305839341,0.00492425747657301,0.0108104903022265,0.00390895323663841,0.42277991863349,-1.24202124223468,-1.43727238320712,0.178471319210316,0.74843156615958,0.359033005146799,0.444865625810918,"no","No change"
"PE O-_17:0;0_17:1;0","species",0.00643638704213292,0.00818272955205712,0.00439898744722135,0.00520661843540359,0.00476642883363667,0.537594138879422,-0.895410685668915,-1.35713072515515,0.201933125616408,0.694792432456206,0.383155161426006,0.416625319751729,"no","No change"
"PE O-_17:0;0_18:2;0","species",0.0145679196275,0.0209340471402336,0.00714077086264421,0.00679928823788979,0.00635021773282978,0.341107995735817,-1.55169952207262,-3.75703508138391,0.00317094357378867,2.49881148607454,0.038051322885464,1.41963024002691,"yes","Decrease"
"PE O-_17:0;0_20:2;0","species",0.0123661652757566,0.0229657355121193,0,0.0129993435808181,0,0,-10,-4.29964522973417,0.00125670643297882,2.90076616179502,0.0216113252436153,1.66531860061596,"yes","Decrease"
"PE O-_17:0;0_20:3;0","species",0.0219836014471999,0.0408266884019427,0,0.011159395752529,0,0,-10,-8.9038361842431,2.32818426201621e-06,5.63298265082195,4.24779853766833e-04,3.37183608892605,"yes","Decrease"
"PE O-_17:0;0_20:4;0","species",0.0158337491263135,0.0249936579738781,0.00514718880415482,0.0231285542852599,0.0126079861799457,0.205939795188618,-2.27970545591369,-1.86966827719414,0.0883633572106122,1.05372779223082,0.243333583389703,0.613797948305868,"no","No change"
"PE O-_17:1;0_16:1;0","species",0.00621053962361932,0.0107456742730266,9.1954919931085e-04,0.0108483375078602,0.00225242633169641,0.0855738947549408,-3.54668543580707,-2.16585154171244,0.0531598798080985,1.27441600964689,0.171036135034752,0.766912125933503,"no","No change"
"PE O-_17:1;0_17:1;0","species",0.00175436709694296,0.00183732962520209,0.00165757748064064,0.00324245273062999,0.00348736393992995,0.902166632434461,-0.148534167410852,-0.0962733494295921,0.925035079318755,0.0338417975683262,0.955152500505877,0.0199272830332929,"no","No change"
"PE O-_17:1;0_18:1;0","species",0.0478156455984997,0.0792219226151787,0.0111749890790408,0.0292446746303527,0.0111543147749023,0.141059301644615,-2.82562629252928,-5.34795877357136,2.34541701743219e-04,3.6297799281011,0.00867804296449911,2.06157820403411,"yes","Decrease"
"PE O-_17:1;0_18:2;0","species",0.0100333966849992,0.0179175116698516,8.35262536004765e-04,0.00454580666457046,0.00204596701447474,0.0466171057340623,-4.42299675357766,-8.45933282847269,3.82684552943093e-06,5.41715906771271,4.24779853766833e-04,3.37183608892605,"yes","Decrease"
"PE O-_17:1;0_20:1;0","species",0.00325058913557608,0.00603680839464129,0,0.00474917075416424,0,0,-10,-3.09359383432129,0.0102203058806439,1.99053610613009,0.0720288223969187,1.14249368546905,"no","No change"
"PE O-_17:1;0_20:2;0","species",0.013177887428305,0.0244732195097093,0,0.0161014013421703,0,0,-10,-3.69914296808475,0.00350683840224571,2.45508424627417,0.0409746381736078,1.38748487277636,"yes","Decrease"
"PE O-_17:1;0_20:3;0","species",0.00913233217888225,0.0148203308657387,0.00249633371088302,0.0113158869053083,0.00611474381937182,0.168439809711265,-2.56969494409893,-2.37707690657385,0.0366901761541744,1.43545020313633,0.1442802255785,0.840793187344656,"no","No change"
"PE O-_17:1;0_20:4;0","species",0.0551601579146749,0.058842024010481,0.0508646474695678,0.0491480652674325,0.0469254589141727,0.864427223993989,-0.210183586199147,-0.297791414310145,0.771411399525338,0.112713947639577,0.869306247180837,0.0608271993505314,"no","No change"
"PE O-_17:2;0_16:0;0","species",0.00217321955167919,0.0035110683476224,6.12395956412119e-04,0.00428655708547708,0.00150005761375338,0.174418694192273,-2.51937341845882,-1.56770143375207,0.145248578553468,0.837888109054023,0.324072205415778,0.48935821534911,"no","No change"
"PE O-_17:2;0_18:0;0","species",0.00159303146160223,0.00206567014612458,0.00104161966299283,0.00495762252405004,0.00109308908205383,0.504252658609128,-0.987781309599759,-0.49283105287483,0.631821823018662,0.199405377714023,0.764383894878164,0.116688471851492,"no","No change"
"PE O-_17:2;0_18:1;0","species",0.0127812276009253,0.0228943683436306,9.82563401102527e-04,0.00700055336058901,0.00240677897263479,0.0429172531146021,-4.54229844929913,-7.26808299777367,1.606705601785e-05,4.79406369214337,0.00142675457438508,2.84565072636477,"yes","Decrease"
"PE O-_18:0;0_16:1;0","species",0.0137239306798622,0.0202635055118791,0.00609442670917583,0.0171078588792855,0.00951022833420285,0.300758755961701,-1.73332135582802,-1.79747293726131,0.09973548573306,1.00115029288114,0.255968529858258,0.591813425895318,"no","No change"
"PE O-_18:0;0_18:1;0","species",0.102477426990683,0.13304036307032,0.0668206682311066,0.12169893607127,0.0864442434743714,0.502258613017973,-0.993497695556923,-1.11111922483888,0.290213449440671,0.53728246480483,0.491224010325521,0.308720413656309,"no","No change"
"PE O-_18:0;0_18:2;0","species",0.0197753775897642,0.0303418888582257,0.00744778110989241,0.032547384524158,0.0112650412958323,0.245462012753807,-2.0264283218837,-1.63237125485021,0.130871504987919,0.883154903286196,0.307624951213929,0.511978442163658,"no","No change"
"PE O-_18:0;0_20:1;0","species",0.0370600006195838,0.0506439512657399,0.0212120581990684,0.0512733692303038,0.0263646056078941,0.418846825117656,-1.25550535703899,-1.26462285139786,0.232143333389245,0.634243783735203,0.425915867871176,0.370676179601014,"no","No change"
"PE O-_18:0;0_20:2;0","species",0.0384225326765716,0.0634209877960136,0.00925766837055585,0.0214182142982741,0.0129600236701017,0.145971683700861,-2.77623955966154,-5.38730145322898,2.20885429528116e-04,3.65583293095627,0.00867804296449911,2.06157820403411,"yes","Decrease"
"PE O-_18:0;0_20:3;0","species",0.0464880665267058,0.0667516453364204,0.0228472245820388,0.059308116792416,0.0414033142356514,0.342272081338093,-1.54678447638639,-1.51934254201033,0.15688331419567,0.804423244673723,0.338136851955717,0.470907494928256,"no","No change"
"PE O-_18:0;0_20:4;0","species",0.140366761947542,0.188780310463957,0.0838842886783909,0.248347965240966,0.169890943650426,0.444348716623212,-1.17023577353092,-0.871903519368292,0.401891163382498,0.39589154279132,0.600084360811097,0.221787691517434,"no","No change"
"PE O-_18:0;0_20:5;0","species",0.00601714587740967,0.00401090891071122,0.0083577556718912,0.00866685717543598,0.0131757844901676,2.08375604082447,1.05918638160155,0.7135949983899,0.490341228286568,0.309501589387738,0.665784420058826,0.176666371933404,"no","No change"
"PE O-_18:0;0_22:4;0","species",0.0427548036786924,0.0529810651827823,0.0308241652572541,0.0748654818513946,0.0530706355084883,0.581795876525172,-0.781415023505463,-0.604709448276229,0.557639709451168,0.253646307755315,0.716009370097758,0.145081294235268,"no","No change"
"PE O-_18:0;0_22:5;0","species",0.0393467190656843,0.0406457723540445,0.0378311568959307,0.0612419450619944,0.053036547888169,0.930752565516604,-0.103530407175622,-0.0877442716274997,0.931656927521311,0.0307439824033319,0.955324886419081,0.0198489086420775,"no","No change"
"PE O-_18:1;0_14:0;0","species",0.00283868525779256,0.0024874061823787,0.00324851084577539,0.00470087310823769,0.00367600545854826,1.30598326432913,0.38513640942334,0.320709039607177,0.754441207864629,0.122374598293716,0.856695280915277,0.0671736253929547,"no","No change"
"PE O-_18:1;0_16:0;0","species",0.0600539167027171,0.064115055488903,0.0553159214521669,0.0508944270937702,0.0462365238064158,0.862760252336378,-0.212968382318176,-0.323881136645171,0.752102702226331,0.123722850944676,0.856239999457669,0.0674044878565556,"no","No change"
"PE O-_18:1;0_16:1;0","species",0.097825627210746,0.141359989790667,0.0470355375341713,0.0281253313406712,0.025486898892669,0.332735858313401,-1.58755074377552,-6.28909840299072,5.92694356593883e-05,4.22716920792515,0.00379195695201344,2.42113660161064,"yes","Decrease"
"PE O-_18:1;0_17:1;0","species",0.00236534944934535,0.00390355690299859,5.70774086749906e-04,0.00217913857657506,0.0010714991953783,0.146218974369621,-2.77379755751804,-3.39576407794037,0.00597367730356639,2.2237582415688,0.0525718366686652,1.27924685004772,"no","No change"
"PE O-_18:1;0_18:0;0","species",0.00339936167441267,0.00172666890884562,0.00535083656757422,0.00313343541401943,0.00851221300639201,3.09893607289863,1.63177299427121,1.05272210598029,0.315044212895787,0.501628493609589,0.513920592603874,0.289103979950453,"no","No change"
"PE O-_18:1;0_18:1;0","species",0.561005695433132,0.806519293818146,0.27457316398395,0.16924107760737,0.128757605549826,0.340442151959059,-1.5545184190345,-6.2829223706428,5.9783105099311e-05,4.22342153171101,0.00379195695201344,2.42113660161064,"yes","Decrease"
"PE O-_18:1;0_18:2;0","species",0.112247981988636,0.162015108915331,0.0541863339074918,0.0435912541654116,0.0194183250260573,0.334452349970704,-1.58012741274351,-5.5767093585472,1.6598683788427e-04,3.77992634847117,0.0073698156020616,2.13254337835655,"yes","Decrease"
"PE O-_18:1;0_18:3;0","species",0.00402253343260598,0.00747041923198253,0,0.00597107208543302,0,0,-10,-3.04485311459574,0.0111495241999214,1.95274366550888,0.0750058900721985,1.12490463093613,"no","No change"
"PE O-_18:1;0_19:1;0","species",0.00185167481459419,0.00343882465567493,0,0.00377477160039739,0,0,-10,-2.21713960231885,0.0486079744999819,1.31329247565059,0.161059258790985,0.793014303900775,"no","No change"
"PE O-_18:1;0_20:1;0","species",0.0876858194216519,0.136163267050767,0.0311287971876842,0.053209507564609,0.0297327180192848,0.228613765385624,-2.12901582057523,-4.27953250193834,0.00129973914705194,2.88614380028033,0.0216113252436153,1.66531860061596,"yes","Decrease"
"PE O-_18:1;0_20:2;0","species",0.189827424159146,0.319328057983831,0.0387433513636793,0.184272695981567,0.0380419191947933,0.121327739279462,-3.04301866194138,-3.64165104162915,0.00387687601112284,2.41151808822318,0.0441367422804754,1.35519972513506,"yes","Decrease"
"PE O-_18:1;0_20:3;0","species",0.361322984988352,0.525575808391941,0.169694691017498,0.168067212708575,0.147852412373853,0.322873861977588,-1.63095744155279,-4.01811636635847,0.00202260853389698,2.69408816469325,0.0280636934078206,1.55185517289854,"yes","Decrease"
"PE O-_18:1;0_20:4;0","species",0.688063757762505,0.820742782184263,0.533271562603786,0.575646978220114,0.48455055523494,0.649742616297614,-0.62205976094378,-0.963721540194312,0.355893832909503,0.448679537583616,0.558363469299715,0.253083002993286,"no","No change"
"PE O-_18:1;0_20:5;0","species",0.0585509607616228,0.0271993160672452,0.09512787957173,0.0271040254547366,0.0567853319898824,3.49743645526028,1.80629784537754,2.82618450376597,0.0164842868131324,1.78292983771229,0.0903583129016147,1.04403188647632,"no","No change"
"PE O-_18:1;0_22:1;0","species",0.0144709465071345,0.0268746149418212,0,0.0168228000291,0,0,-10,-3.88792299226144,0.00252861264910635,2.59711769388213,0.0320772576058063,1.49380276811779,"yes","Decrease"
"PE O-_18:1;0_22:2;0","species",0.0308850618124317,0.0573579719373731,0,0.0423737582814353,0,0,-10,-3.29435569606134,0.00714924170467372,2.1457400198689,0.0572593162962256,1.24215384196844,"no","No change"
"PE O-_18:1;0_22:3;0","species",0.028305927673327,0.0473624531782153,0.00607331458429069,0.0404764828013461,0.0148765217789155,0.128230574574295,-2.96318780385387,-2.35365825543123,0.0382395992485019,1.41748666778391,0.1480302632229,0.829649488610926,"no","No change"
"PE O-_18:1;0_22:4;0","species",0.215384582373492,0.288357100195992,0.130249978247241,0.107890759017166,0.106631628768337,0.451696795947498,-1.14657341464536,-2.64802872855785,0.022666014298884,1.64462484159307,0.109388155964179,0.961029698824009,"no","No change"
"PE O-_18:1;0_22:5;0","species",0.326430780844142,0.347994516167206,0.301273089633899,0.105918106569993,0.25750806425859,0.8657409115296,-0.207992757668438,-0.441014681209957,0.66774476703035,0.175389506764093,0.792723734121592,0.100878138849954,"no","No change"
"PE O-_18:1;0_22:6;0","species",1.20655381448325,0.02320763764974,2.58712435412235,0.0614016377385114,1.15734356248567,111.47728145227,6.80060591538478,5.89622039092078,1.03684240645398e-04,3.98428724863365,0.00511508920517298,2.29114678795836,"yes","Increase"
"PE O-_18:1;0_24:6;0","species",0.150470546582075,0.010134180611033,0.314196306881623,0.0268125216382058,0.273189903238865,31.0036221911776,4.95436487206345,2.95030111904837,0.0132022838741059,1.87935093333021,0.0814140838903199,1.08930045964685,"no","No change"
"PE O-_18:2;0_14:0;0","species",0.00766983177117336,0.0127625210355652,0.00172836096271621,0.0108944193363572,0.00322144264250039,0.13542472979279,-2.88443688262365,-2.3797788338959,0.036515374610533,1.43752423958085,0.1442802255785,0.840793187344656,"no","No change"
"PE O-_18:2;0_16:0;0","species",0.113529113273354,0.12313993159164,0.102316491902021,0.0540730738856263,0.0475644958164656,0.830896124267189,-0.267259967316236,-0.73078404611015,0.480187585304467,0.318589072316186,0.658034839120937,0.181751112408179,"no","No change"
"PE O-_18:2;0_16:1;0","species",0.0638705347576067,0.0903286389070836,0.0330027465832171,0.0356928238189739,0.0233461099263515,0.365363045237129,-1.45259737539731,-3.35606393855765,0.00640839730301279,2.19325057102537,0.0526912667136607,1.27826136073371,"no","No change"
"PE O-_18:2;0_17:0;0","species",0.00115508861653322,0.00175284459956745,4.57706636326624e-04,0.00263396096091765,7.10721048318357e-04,0.2611221989899,-1.93720298303798,-1.16195562951602,0.269844892648316,0.568885797408455,0.467876458952241,0.329868805639916,"no","No change"
"PE O-_18:2;0_17:1;0","species",9.58530404706165e-04,0.00168013673391569,1.16656353961724e-04,0.00210020301682594,2.85748542459726e-04,0.0694326548588979,-3.84824185373095,-1.79796246721773,0.0996540787570944,1.00150492129417,0.255968529858258,0.591813425895318,"no","No change"
"PE O-_18:2;0_18:0;0","species",0.0208575986942058,0.0211353303256209,0.0205335784575548,0.0236384553213025,0.0230246296560709,0.971528627241912,-0.0416715877319641,-0.0462989081056393,0.963901868887017,0.0159671776844872,0.96893510852602,0.0137053075237991,"no","No change"
"PE O-_18:2;0_18:1;0","species",0.309469584884322,0.468443225247087,0.124000337794429,0.162460191554381,0.0518884177198814,0.26470729239178,-1.91753015486123,-4.95367198655166,4.33104575297743e-04,3.36340722837806,0.0128198954288132,1.89211551731912,"yes","Decrease"
"PE O-_18:2;0_18:2;0","species",0.0774470980439558,0.109112447872334,0.0405041899108482,0.0733777396731536,0.0518121289390025,0.37121511523818,-1.42967263917621,-1.91264100577838,0.0821720012221275,1.08527613606223,0.23091372495332,0.636550252902036,"no","No change"
"PE O-_18:2;0_20:1;0","species",0.0308047482741453,0.05698282000605,2.63664586923161e-04,0.0388934137081328,4.20233242058978e-04,0.00462708912783129,-7.75567939603729,-3.54900208365155,0.00456004764014289,2.3410306201112,0.0493819793225231,1.30643150671632,"yes","Decrease"
"PE O-_18:2;0_20:2;0","species",0.0963241195702989,0.174559083740792,0.00504999470472405,0.11916746205555,0.011005788642853,0.0289300023608222,-5.11128974877661,-3.44961771425156,0.00543171161576462,2.26506329598212,0.0505192790510759,1.29654285578839,"no","No change"
"PE O-_18:2;0_20:3;0","species",0.16098937515031,0.256689493066486,0.0493392375814383,0.098539764239119,0.0622274499838046,0.192213701433657,-2.37921691649758,-4.43672043436406,0.00100042851596023,2.99981393774554,0.0197578219921217,1.70426093165814,"yes","Decrease"
"PE O-_18:2;0_20:4;0","species",0.51375755123589,0.658266798694824,0.345163429200466,0.123389967150222,0.128570646210723,0.524351873563786,-0.931392817712672,-4.47465168732633,9.39653998743656e-04,3.02703203373931,0.0197578219921217,1.70426093165814,"yes","Decrease"
"PE O-_18:2;0_22:4;0","species",0.0674508571844751,0.10656366749692,0.0218192451532895,0.0416388878835366,0.0338245661527719,0.204753136465767,-2.28804254324598,-3.97863066611837,0.0021638765621517,2.66476751708921,0.0284594078070449,1.54577414110375,"yes","Decrease"
"PE O-_18:2;0_22:5;0","species",0.178789176395311,0.250961798686422,0.0945877837223474,0.203177591446139,0.149932499747853,0.37690112286984,-1.4077420017786,-1.55349921099701,0.148585014612997,0.828024988684839,0.328217644219754,0.483838075990708,"no","No change"
"PE_14:0;0_18:0;0","species",0.00335828156890918,0.00451651303827076,0.00200701152132066,0.0080262705767776,0.0034244482197059,0.444371909106475,-1.17016047499586,-0.70905273958937,0.493046238884332,0.307112349788382,0.667416250197084,0.175603223385442,"no","No change"
"PE_14:0;0_18:1;0","species",0.0303394524309826,0.0400800577168767,0.0189754129307729,0.0234541453106759,0.0177233730293347,0.473437764606383,-1.07875330508578,-1.80264685461788,0.0988781315058973,1.00489974901442,0.255968529858258,0.591813425895318,"no","No change"
"PE_16:0;0_16:0;0","species",0.0395110003719153,0.0379284291678039,0.0413573334433786,0.0246849703721338,0.0261085652666033,1.09040459493865,0.12486354675066,0.243202412044036,0.812324271325499,0.0902705703465292,0.899431362764394,0.0460319728520916,"no","No change"
"PE_16:0;0_16:1;0","species",0.150698771494421,0.196785479806223,0.0969309451306529,0.0627307369109673,0.0339205371796365,0.492571632958398,-1.02159454900065,-3.47384420004152,0.00520459000408311,2.28361347671588,0.0505192790510759,1.29654285578839,"no","No change"
"PE_16:0;0_17:0;0","species",0.0909541540729334,0.0648723548445939,0.12138291983933,0.141683153929503,0.202874100294536,1.87110395684125,0.903889715635322,0.589812833154682,0.56723386636776,0.246237847751707,0.721638500479327,0.141680304596268,"no","No change"
"PE_16:0;0_18:1;0","species",0.821097902572953,0.927215077699003,0.697294531592561,0.179705841164818,0.237580457187355,0.752031053380821,-0.411135859003687,-1.98668639685472,0.0724363166224659,1.14004364161597,0.214411497202499,0.668751930557029,"no","No change"
"PE_16:0;0_18:2;0","species",0.101640420169487,0.105519257412536,0.0971151100525956,0.0405268309428299,0.0546818368013606,0.920354373542608,-0.119738630985747,-0.318106706169941,0.756361599366641,0.121270528487117,0.856695280915277,0.0671736253929547,"no","No change"
"PE_16:0;0_20:1;0","species",0.0116476789728779,0.0186960705177235,0.00342455550389145,0.0144308449529482,0.0053620069917024,0.183169800340935,-2.44874643255419,-2.43902754413916,0.0328793535022773,1.48307673046148,0.136433952850571,0.865077538032074,"no","No change"
"PE_16:0;0_20:2;0","species",0.0537544320783483,0.0837301985952552,0.0187827044752903,0.0586472260416003,0.0337287549898009,0.224324136218574,-2.15634323893274,-2.38630785556111,0.0360963053859102,1.44253724775156,0.1442802255785,0.840793187344656,"no","No change"
"PE_16:0;0_20:3;0","species",0.110366530148176,0.118276127901263,0.101138666102909,0.0337931508250466,0.038376370688224,0.855106333776325,-0.225824262405579,-0.856866857955654,0.409797814513993,0.38743036205743,0.603412170510462,0.21938593457828,"no","No change"
"PE_16:0;0_20:4;0","species",0.241052544158854,0.228043606499858,0.25622963809435,0.104835807635021,0.0965970766034401,1.12359930640945,0.168127639010951,0.500745915137392,0.626417910921309,0.203135833161027,0.761722997164721,0.118202932432125,"no","No change"
"PE_16:0;0_22:4;0","species",0.0887206114698858,0.109091667771251,0.0649543791182936,0.0974098689626268,0.073799261324771,0.595411001090327,-0.748042217161202,-0.906968957864262,0.383861319245797,0.415825648456876,0.583679540223061,0.233825529790675,"no","No change"
"PE_16:0;0_22:5;0","species",0.114718486728611,0.101968219363644,0.129593798654406,0.181123265127959,0.201361973940738,1.27092342558462,0.345877109133322,0.26053487986235,0.799263955116099,0.0973097722261127,0.889406506444983,0.0508996977982411,"no","No change"
"PE_16:1;0_16:1;0","species",0.0148198372839535,0.0275225549559137,0,0.0268849625161381,0,0,-10,-2.49145472026224,0.0299578775385833,1.52348895886087,0.130404878697363,0.884706160508171,"no","No change"
"PE_16:1;0_17:1;0","species",0.0970387793289673,0.163939168419928,0.0189883253895131,0.421284961670234,0.0359216523182403,0.115825434351813,-3.10997600231949,-0.834846853710817,0.421565640963711,0.375134792833322,0.611683479045385,0.213473249200282,"no","No change"
"PE_16:1;0_18:0;0","species",0.193098772803448,0.24478155378993,0.132802194985885,0.0713927704219394,0.0300458022448454,0.542533507650886,-0.882215851654818,-3.56338462791574,0.00444636741973231,2.35199465280004,0.0493546783590287,1.30667167401338,"yes","Decrease"
"PE_16:1;0_18:1;0","species",0.283541653185017,0.394063966034215,0.154598954860952,0.164784245443043,0.0813794712886115,0.392319440969968,-1.34989926649243,-3.22420959363573,0.0080981992887161,2.09161153987623,0.0601824585198277,1.22053007482482,"no","No change"
"PE_16:1;0_20:1;0","species",0.00883729104229881,0.0164121119356978,0,0.0177569166236324,0,0,-10,-2.24942025405915,0.0459365708180421,1.33784142817425,0.158107267001633,0.801048168358879,"no","No change"
"PE_16:1;0_20:3;0","species",0.0371877833779418,0.05710629066889,0.0139495248718356,0.0276992925579772,0.0154587071094834,0.244272998796522,-2.033433693645,-3.37866788026202,0.00615706195218601,2.21062647652754,0.0525718366686652,1.27924685004772,"no","No change"
"PE_16:1;0_20:4;0","species",0.0193805486604255,0.0163689940649658,0.0228940290217952,0.02122290877665,0.0260186433790507,1.39862162152009,0.484005713331248,0.498561895052895,0.627906794960108,0.202104817152334,0.761722997164721,0.118202932432125,"no","No change"
"PE_16:1;0_22:4;0","species",0.00314295363577145,0.00433046170246244,0.00175752755796529,0.00825191194130541,0.00275327973110623,0.40585223440861,-1.30097353863302,-0.725910829324687,0.483052873435928,0.316005330149714,0.659924540940159,0.180505721013969,"no","No change"
"PE_16:1;0_22:5;0","species",0.044994587133182,0.024811453688304,0.0685415761522063,0.0424615311421435,0.111200870565256,2.76249739387565,1.46597310347441,0.967217129092482,0.354220233187188,0.450726635380333,0.557708452252169,0.253592773585074,"no","No change"
