feature,Ctrl1,Ctrl2,Ctrl3,Ctrl4,Ctrl5,Ctrl6,Ctrl7,DHA1,DHA2,DHA3,DHA4,DHA5,DHA6
PC_14:0;0_20:1;0,,,4.96043,,2.05685997,1.236369967,0.975526989,,1.02292,0.480813,,,
PC_14:0;0_20:2;0,1.08385,,6.23705,,,1.020280004,1.078179955,,0.367785,,,,
PC_14:0;0_20:3;0,,,3.22691,,,,,,1.22142,0.660212,,,
PC_14:0;0_20:4;0,,,20.015499,,38.05149841,,10.42099953,,18.439699,14.2635,,,
PC_14:0;0_22:1;0,,,,,,,,,0.125971,,,,
PC_14:0;0_22:3;0,,,,,,,,,,,,,
PC_14:0;0_22:4;0,,,0.515579,,,,,,0.448779,,,,
PC_14:0;0_22:5;0,,,1.44853,,,,,,2.05486,0.628485,,,
PC_14:0;0_22:6;0,,,,,,,,,,,,,
PC_14:0;0_24:1;0,,,,,,,,,,,,,
PC_14:0;0_24:4;0,,,,,,,,,,,,,
PC_14:0;0_24:5;0,,,,,,,,,,,,,
PC_14:0;0_24:6;0,,,,,,,,,0.745401,,,,
PC_14:1;0_14:1;0,,,,,,,,,,,,,
PC_14:1;0_16:1;0,,,,,,,,,,,,,
PC_14:1;0_17:0;0,,,,,,,,,,,,,
PC_14:1;0_17:1;0,,,,,,,5.068369865,,,,,,
PC_14:1;0_18:0;0,,,,,,,,,,,,,
PC_14:1;0_18:1;0,,,48.476002,,73.65619659,,28.64959908,,,,,,
PC_14:3;0_16:0;0,,,,,,,,,1.26897,,,,
PC_14:3;0_17:0;0,,,,,,,,,,,,,
PC_14:3;0_18:0;0,,,21.5723,,,,,,12.6196,11.3921,,,
PC_14:3;0_20:0;0,,,,,,,,,,,,,
PC_14:3;0_20:1;0,,,,,,,,,,,,,
PC_14:3;0_20:4;0,,,,,,,,,,,,,
PC_14:3;0_22:0;0,,,,,,,,,,,,,
PC_14:3;0_22:4;0,,,,,,,,,,,,,
PC_14:3;0_24:0;0,,,,,,,,,,,,,
PC_14:3;0_24:1;0,,,,,,,,,,,,,
PC_15:0;0_15:0;0,1.74642,0.290063,2.37492,1.756199956,4.17305994,0.737242997,0.910256982,0.642983,1.05769,1.5482,1.034540057,1.222339988,0.280626
PC_15:0;0_16:0;0,3.42874,1.85344,7.16712,5.403659821,16.96689987,3.305020094,2.719630003,10.6326,7.74159,11.8948,4.459609985,5.905809879,2.6166
PC_15:0;0_16:1;0,18.1481,8.28448,11.5935,2.765810013,9.116439819,3.883500099,8.196840286,,1.04468,1.33514,3.588989973,2.323810101,4.42731
PC_15:0;0_16:2;0,,,,,,,,,,,,,
PC_15:0;0_17:0;0,1.07146,0.550791,,0.909015,3.164530039,0.409837991,0.936420977,1.37565,1.24509,1.92173,0.683067977,0.885284007,0.748036
PC_15:0;0_17:1;0,2.66884,,9.05209,1.974449992,5.844820023,1.773440003,1.315829992,0.951171,1.46451,2.81336,1.612349987,,
PC_15:0;0_18:0;0,1.20634,,,,2.261800051,,0.37747699,1.31819,0.879463,1.15367,0.726360023,0.437781006,0.440223
PC_15:0;0_18:1;0,28.0256,14.9798,62.515499,10.23589993,33.3844986,8.714320183,9.506010056,20.7008,11.4407,27.032,10.00790024,7.970359802,10.1592
PC_15:0;0_18:2;0,,,5.67231,,19.90169907,,,,4.47154,7.37392,,,
PC_15:0;0_18:3;0,,,,,,,,,,,,,
PC_15:0;0_19:0;0,,,,,,,,,,,,,
PC_15:0;0_19:1;0,,,1.69648,,,,,,,,,,
PC_15:0;0_19:2;0,,,0.906921,,,,,,,,,,
PC_15:0;0_20:1;0,,,2.67857,,,,0.589497983,,,0.243821,,,
PC_15:0;0_20:2;0,,,5.94351,,,,,,,,,,
PC_15:0;0_20:3;0,,,3.46651,,,,,,1.67208,3.15225,,,
PC_15:0;0_20:4;0,,,,3.483649969,,,,,4.38143,4.47518,,,
PC_15:0;0_20:5;0,,,,,,,,,,,,,
PC_15:0;0_21:1;0,,,,,,,,,,,,,
PC_15:0;0_22:1;0,,,,,,,,,,,,,
PC_15:0;0_22:4;0,,,,,,,,,,,,,
PC_15:0;0_22:5;0,,,,,,,,,,,,,
PC_15:0;0_22:6;0,,,,,,,,,3.36887,15.0239,,,
PC_15:0;0_24:2;0,,,,,,,,,,,,,
PC_15:0;0_24:4;0,,,,,,,,,,,,,
PC_15:0;0_24:5;0,,,,,,,,,,,,,
PC_15:0;0_24:6;0,,,,,,,,,,1.49911,,,
PC_15:1;0_16:0;0,,,2.25344,,,0.737730026,,,0.748856,0.757927,,,
PC_15:1;0_16:1;0,,,,,,,,,,,,,
PC_15:1;0_17:0;0,,,,,,,,,,,,,
PC_15:1;0_17:1;0,,,,,,,,,,,,,
PC_15:1;0_18:0;0,,,0.870942,,,,,,,,,,
PC_15:1;0_18:1;0,,,9.00251,,,,,,,,,,
PC_15:4;0_17:0;0,,,2.68031,,,,,,2.22146,,,,
PC_15:4;0_18:0;0,,,,,,,,,,,,,
PC_16:0;0_16:0;0,13.5515,5.48689,,30.47990036,122.6480026,15.10529995,16.66740036,46.704399,78.120697,91.8144,41.23669815,39.51190186,15.4254
PC_16:0;0_16:1;0,72.167503,37.545799,286.696991,45.55690002,152,49.98450089,46.46559906,57.266102,94.5802,131.330994,54.79790115,53.24629974,25.594
PC_16:0;0_16:2;0,,,7.34677,,8.683810234,5.249400139,3.090039968,14.7779,21.5182,15.097,6.90651989,,
PC_16:0;0_16:3;0,,,,,,,,,,,,,
PC_16:0;0_17:0;0,,,,,,,,,,,,,
PC_16:0;0_17:1;0,14.2854,8.63387,35.796299,6.932559967,24.68840027,6.541359901,6.613389969,19.1929,16.616301,31.558399,9.682609558,11.01340008,7.99396
PC_16:0;0_17:2;0,,,1.22755,,,,,,2.44582,2.47788,,,
PC_16:0;0_18:0;0,19.5208,,,22.56649971,98.84729767,11.88910007,,32.7799,38.583,,34.17449951,24.42959976,10.8764
PC_16:0;0_18:1;0,198.167007,104.744003,789.138,172.7259979,575.1740112,140.7220001,130.473999,252.490997,438.151001,796.140991,221.5980072,207.0850067,112.844002
PC_16:0;0_18:2;0,15.0629,7.27022,49.208401,21.99329948,52.92070007,7.698740005,7.007840157,28.229401,38.7202,84.361099,23.4666996,12.41989994,9.75027
PC_16:0;0_18:3;0,,,6.63598,,2.928299904,,,,0.822881,4.00662,,,
PC_16:0;0_19:0;0,,,,,,,,,,,,,
PC_16:0;0_19:1;0,2.14303,,4.47899,1.176779985,3.152529955,0.855067015,0.82990998,2.63075,2.53159,3.85943,1.622799993,1.165169954,0.790003
PC_16:0;0_19:2;0,,,2.06081,,1.735720038,,,,1.01527,1.15822,,,
PC_16:0;0_19:3;0,,,,,,,,,,,,,
PC_16:0;0_19:4;0,,,,,,,,,,,,,
PC_16:0;0_20:0;0,,,,,0.669682026,,,,,,,,
PC_16:0;0_20:1;0,4.70649,2.0363,6.1573,4.597690105,14.94589996,4.64413023,3.747349977,4.38095,4.50853,5.01756,5.484179974,4.135320187,1.77173
PC_16:0;0_20:2;0,7.11914,4.15309,29.9202,2.940730095,9.559430122,7.605080128,5.681640148,3.93438,7.63528,6.86707,3.468879938,4.007530212,2.43309
PC_16:0;0_20:3;0,8.69247,3.78284,22.1766,7.645430088,23.50810051,2.846600056,3.695270061,17.7847,19.4025,28.501499,10.58530045,5.018599987,3.32579
PC_16:0;0_20:4;0,12.2208,5.89449,22.863199,10.91040039,30.71980095,5.224939823,4.936970234,33.971001,39.5285,50.456299,14.26659966,6.231319904,5.27138
PC_16:0;0_20:5;0,,,3.1481,,,,,11.9608,15.8728,20.6194,,,
PC_16:0;0_20:6;0,,,,,,,,,,,,,
PC_16:0;0_21:1;0,,,,,,,,,,,,,
PC_16:0;0_21:2;0,,,3.26511,,,,,,,2.13555,,,
PC_16:0;0_21:3;0,,,,,,,,,,,,,
PC_16:0;0_22:1;0,,,,,,,,,,,,,
PC_16:0;0_22:2;0,,,0.881352,,,,,,0.55758,,,,
PC_16:0;0_22:3;0,,,0.885132,,,,,,0.554986,0.462644,,,
PC_16:0;0_22:4;0,,,5.38806,,4.073840141,,,3.54115,4.89136,5.29816,1.60789001,,
PC_16:0;0_22:5;0,,,7.83328,,7.602119923,,,13.3388,5.62531,5.33515,2.823879957,,2.52067
PC_16:0;0_22:6;0,,,7.58836,,,,,50.200802,101.273003,119.265999,8.668669701,16.69709969,11.3116
PC_16:0;0_23:3;0,,,,,,,,,,,,,
PC_16:0;0_24:0;0,,,,,,,,,,,,,
PC_16:0;0_24:1;0,,,1.2686,,,,,,,,,,
PC_16:0;0_24:2;0,,,,,,,,,,,,,
PC_16:0;0_24:3;0,,,,,,,,,,,,,
PC_16:0;0_24:4;0,,,0.276157,,,,,,0.719268,0.863059,,,
PC_16:0;0_24:5;0,,,,,,,,,,,,,
PC_16:0;0_24:6;0,,,,,,,,,14.9193,17.119801,,,
PC_16:1;0_16:1;0,71.345703,35.071499,53.598999,31.89940071,35.53990173,23.88820076,13.77490044,17.487301,26.122801,31.601601,29.55590057,35.1330986,28.999001
PC_16:1;0_16:2;0,,,3.45248,,,,,,,,,,
PC_16:1;0_17:0;0,3.36429,2.03653,9.12357,1.020740032,3.548729897,0.977307975,1.223019958,2.25121,1.61763,3.58649,1.204130054,0.88053298,
PC_16:1;0_17:1;0,24.393,11.5684,11.3775,9.001219749,14.19309998,8.463159561,13.94610023,17.877701,4.08231,5.01881,8.633540154,11.79800034,6.16547
PC_16:1;0_18:0;0,11.1413,6.19732,40.568001,7.540609837,24.75919914,5.289010048,6.173600197,9.40303,14.7301,24.4884,8.774089813,6.169449806,5.67947
PC_16:1;0_18:1;0,47.6684,34.0938,211.199005,31.62809944,100.6790009,36.52130127,28.62150002,22.8554,35.046902,64.208397,33.43389893,27.65749931,16.385401
PC_16:1;0_18:2;0,,,8.8979,6.394909859,13.14080048,7.72096014,10.55690002,,1.44531,2.35553,4.771790028,,
PC_16:1;0_18:3;0,,,,,,,,,,,,,
PC_16:1;0_19:0;0,,,,,,,,,,,,,
PC_16:1;0_19:1;0,,,2.12492,,0.490447998,,0.385340005,,,0.38315,,,
PC_16:1;0_19:2;0,,,0.47852,,,,,,,,,,
PC_16:1;0_19:3;0,,,,,,,,,,,,,
PC_16:1;0_20:0;0,,,,,,,,,,,,,
PC_16:1;0_20:1;0,,,9.58738,1.38981998,4.294849873,1.689620018,1.490020037,,0.739478,1.14347,,,
PC_16:1;0_20:2;0,,0.705243,8.24887,0.512606978,1.821449995,1.71747005,1.335860014,,0.500331,0.635872,,,
PC_16:1;0_20:3;0,,,5.64736,1.062330008,,,,2.02994,1.93115,3.11768,2.39151001,,
PC_16:1;0_20:4;0,,,5.98274,4.936540127,15.39589977,,,,3.56284,5.93756,6.273419857,,
PC_16:1;0_20:5;0,,,,,,,,,,,,,
PC_16:1;0_22:0;0,,,,,,,,,,,,,
PC_16:1;0_22:1;0,,,0.528858,,,,,,,,,,
PC_16:1;0_22:2;0,,,0.312638,,,,,,,,,,
PC_16:1;0_22:3;0,,,,,,,,,,,,,
PC_16:1;0_22:4;0,,,0.545578,,,,,,,,,,
PC_16:1;0_22:5;0,,,1.23594,,,,,,1.43553,,,,
PC_16:1;0_22:6;0,,,,,,,,,,,,,
PC_16:1;0_24:0;0,,,,,,,,,,,,,
PC_16:1;0_24:1;0,,,0.473055,,,,,,,,,,
PC_16:1;0_24:4;0,,,,,,,,,,,,,
PC_16:1;0_24:6;0,,,,,,,,,,,,,
PC_16:2;0_17:0;0,,,,,,,,,,,,,
PC_16:2;0_17:1;0,,,,,,,,,,,,,
PC_16:2;0_18:0;0,,,1.9112,,,,,,0.71425,0.495855,,,
PC_16:2;0_18:1;0,,,3.62287,,,,,,0.551946,0.510124,,,
PC_16:3;0_18:1;0,,,,,,,,,,,,,
PC_16:3;0_20:4;0,,,,,,,,,,,,,
PC_16:4;0_17:0;0,,,,,,,,,,,,,
PC_17:0;0_17:1;0,1.21599,,3.14634,0.658896029,2.10352993,,0.530429006,,1.11404,2.49341,,,
PC_17:0;0_18:0;0,,,,,1.831429958,,,1.51558,,,,,
PC_17:0;0_18:1;0,13.893,,32.108398,,26.76259995,,,12.8384,11.1163,30.851299,,,
PC_17:0;0_18:2;0,,,3.1013,,5.52478981,,,,1.78579,4.36695,2.479470015,,
PC_17:0;0_18:3;0,,,,,,,,,,,,,
PC_17:0;0_19:0;0,,,,,,,,,,,,,
PC_17:0;0_19:1;0,,,0.143284,,,,,,,,,,
PC_17:0;0_19:2;0,,,0.46102,,,,,,,,,,
PC_17:0;0_19:3;0,,,,,,,,,,,,,
PC_17:0;0_20:0;0,,,,,,,,,,,,,
PC_17:0;0_20:1;0,,,,,,,,,0.22954,,,,
PC_17:0;0_20:2;0,,,1.87063,,,,,,,,,,
PC_17:0;0_20:3;0,,,2.65035,,6.270319939,,,,1.3541,2.54638,,,
PC_17:0;0_20:4;0,,,1.89619,,,,,5.5799,2.4884,5.55384,,,
PC_17:0;0_20:5;0,,,,,,,,,0.521588,0.382464,,,
PC_17:0;0_20:6;0,,,,,,,,,,,,,
PC_17:0;0_21:1;0,,,,,,,,,,,,,
PC_17:0;0_21:2;0,,,,,,,,,,,,,
PC_17:0;0_21:6;0,,,,,,,,,,,,,
PC_17:0;0_22:2;0,,,,,,,,,,,,,
PC_17:0;0_22:3;0,,,,,,,,,,,,,
PC_17:0;0_22:4;0,,,1.38511,,,,,,1.11474,,,,
PC_17:0;0_22:5;0,,,1.79264,,,,,,,1.60444,,,
PC_17:0;0_22:6;0,,,,,,,,,3.67174,3.6667,,,
PC_17:0;0_24:4;0,,,,,,,,,,,,,
PC_17:0;0_24:5;0,,,,,,,,,,,,,
PC_17:0;0_24:6;0,,,,,,,,,,,,,
PC_17:1;0_17:1;0,0.754411,0.300575,2.19003,0.33960399,2.066819906,0.314484,0.686755002,,0.203527,0.732064,0.348710001,,
PC_17:1;0_17:6;0,,,,,,,,,,,,,
PC_17:1;0_18:0;0,1.62125,0.842746,3.73368,,2.851629972,,,1.96769,1.68504,4.50625,,0.556478977,0.723285
PC_17:1;0_18:1;0,24.9821,17.333799,42.105301,12.26959991,32.82170105,11.34700012,10.05819988,16.140699,8.89835,18.384899,11.57339954,11.28050041,9.64319
PC_17:1;0_18:2;0,,,1.90239,,9.066249847,,,,0.598674,1.39599,,,
PC_17:1;0_18:3;0,,,,,,,,,,,,,
PC_17:1;0_19:0;0,,,,,,,,,,,,,
PC_17:1;0_19:1;0,,,1.02631,,,,,,,,,,
PC_17:1;0_19:2;0,,,,,,,,,,,,,
PC_17:1;0_20:0;0,,,,,,,,,,,,,
PC_17:1;0_20:1;0,,,1.21234,,,,,,,0.098459,,,
PC_17:1;0_20:2;0,,,2.58098,,,,,,,,,,
PC_17:1;0_20:3;0,,,2.88361,,,,,,0.903245,,,,
PC_17:1;0_20:4;0,,,,,,,,,2.24197,1.26732,,,
PC_17:1;0_20:5;0,,,,,,,,,0.378344,,,,
PC_17:1;0_22:1;0,,,,,,,,,,,,,
PC_17:1;0_22:3;0,,,,,,,,,,,,,
PC_17:1;0_22:4;0,,,2.1089,,,,,,,,,,
PC_17:1;0_22:5;0,,,2.33673,,,,,,1.27092,2.00899,,,
PC_17:1;0_22:6;0,,,,,,,,,4.04359,3.63436,,,
PC_17:2;0_18:1;0,,,2.65708,,,,,,,,,,
PC_17:6;0_20:1;0,,,,,,,,,,,,,
PC_18:0;0_18:0;0,,,,,3.009939909,,,,,,,,
PC_18:0;0_18:1;0,33.068699,16.773701,54.865398,29.65609932,120.8740005,15.99810028,19.83180046,38.718498,46.0798,106.861,37.56999969,25.16519928,18.085899
PC_18:0;0_18:2;0,3.89297,,19.0177,9.489990234,24.17230034,1.792400002,2.780339956,9.87303,14.7459,29.554001,9.497220039,4.319499969,3.83245
PC_18:0;0_18:3;0,,,4.34053,,0.78986001,,,,0.26645,4.62761,,,
PC_18:0;0_19:1;0,,,,,0.453033,,,,0.698243,,,,
PC_18:0;0_19:2;0,,,0.535465,,,,,,,0.090294,,,
PC_18:0;0_19:3;0,,,,,,,,,,,,,
PC_18:0;0_20:1;0,,,,,3.057590008,,,,,,,,
PC_18:0;0_20:2;0,1.57857,,4.48867,1.021569967,3.444149971,,1.67900002,,1.94013,1.77794,0.578673005,,0.870629
PC_18:0;0_20:3;0,4.37273,1.2401,11.8808,3.847939968,15.74069977,1.476930022,2.738440037,8.27341,5.63162,7.56142,6.055190086,2.807410002,2.94301
PC_18:0;0_20:4;0,4.61433,1.7004,14.6147,4.708529949,15.9677,1.049010038,1.860380054,12.0266,15.3737,15.7291,6.606170177,1.354150057,
PC_18:0;0_20:5;0,,,,,,,,,,,,,
PC_18:0;0_20:6;0,,,,,,,,,,,,,
PC_18:0;0_21:3;0,,,,,,,,,,,,,
PC_18:0;0_22:1;0,,,,,,,,,,,,,
PC_18:0;0_22:2;0,,,0.196865,,,,,,,,,,
PC_18:0;0_22:3;0,,,,,,,,,,,,,
PC_18:0;0_22:4;0,,,2.20213,,4.714210033,,,,1.9224,2.11338,,,
PC_18:0;0_22:5;0,,,4.94802,,5.04764986,,,5.61711,,,1.879080057,,
PC_18:0;0_22:6;0,,,4.52128,,,,,20.118299,18.643299,16.427401,,,
PC_18:0;0_24:0;0,,,,,,,,,0.877385,,,,
PC_18:0;0_24:1;0,,,,,,,,,,,,,
PC_18:0;0_24:2;0,,,,,,,,,,,,,
PC_18:0;0_24:4;0,,,,,,,,,,,,,
PC_18:0;0_24:5;0,,,,,,,,,,,,,
PC_18:0;0_24:6;0,,,,,,,,,3.91273,2.89063,,,
PC_18:1;0_18:1;0,108.924004,71.225098,502.957001,95.22200012,304.6000061,86.1753006,71.19180298,65.352203,110.383003,152.264008,105.7160034,86.77980042,35.251598
PC_18:1;0_18:2;0,12.3568,7.89731,37.418499,20.97459984,55.73109818,8.365889549,7.030489922,9.54816,13.8686,22.570299,21.18379974,8.605640411,6.01827
PC_18:1;0_18:3;0,,,4.05633,0.665193021,3.605089903,,,,1.0943,2.15588,0.848843992,,
PC_18:1;0_19:0;0,,,,,2.133960009,,,,,,,,
PC_18:1;0_19:1;0,4.68964,2.48779,8.16347,3.441550016,9.896940231,2.742120028,2.535099983,,1.49682,1.06221,,,
PC_18:1;0_19:2;0,,2.91602,3.75104,,3.953229904,,,,0.886252,0.936166,,,
PC_18:1;0_19:3;0,,,,,,,,,,,,,
PC_18:1;0_19:5;0,,,,,,,,,,,2.809499979,,
PC_18:1;0_20:0;0,,,,,,,,,,,,,
PC_18:1;0_20:1;0,9.70704,6.5785,21.695801,6.904439926,16.92110062,7.736529827,5.210159779,,4.47533,6.3193,5.658239841,6.33743,3.10697
PC_18:1;0_20:2;0,8.84752,5.87249,30.6161,4.061540127,12.7510004,9.610500336,6.20483017,1.92719,2.12075,2.60025,3.282680035,3.503119946,
PC_18:1;0_20:3;0,8.14957,4.65977,22.5783,9.028559685,25.96500015,4.548099995,3.097079992,11.8924,12.7392,11.8936,10.80990028,4.726630211,4.47416
PC_18:1;0_20:4;0,11.6376,5.60151,21.7721,13.60649967,27.85460091,5.312009811,4.748819828,11.1489,5.43475,5.06221,13.41289997,4.876560211,1.85986
PC_18:1;0_20:5;0,,,,,,,,,11.3451,7.85824,,,
PC_18:1;0_20:6;0,,,,,,,,,,,,,
PC_18:1;0_21:1;0,,,,,,,,,,,,,
PC_18:1;0_21:2;0,,,,,,,,,,,,,
PC_18:1;0_21:3;0,,,,,,,,,,,,,
PC_18:1;0_22:0;0,,,,,,,,,,,,,
PC_18:1;0_22:1;0,,,2.01398,,1.714730024,,,,,,,,
PC_18:1;0_22:2;0,,,1.40638,,,,,,,,,,
PC_18:1;0_22:3;0,,,0.616122,,,,,,,,,,
PC_18:1;0_22:4;0,,,3.84123,,4.085229874,,,,,,1.365569949,,
PC_18:1;0_22:5;0,,,8.16197,,8.982089996,,,,8.88322,8.71593,5.903039932,,
PC_18:1;0_22:6;0,,,7.26889,,,,,,40.4995,49.226299,,12.87839985,
PC_18:1;0_24:0;0,,,2.68994,,,,,,1.99431,2.25225,,,
PC_18:1;0_24:1;0,,,2.52804,,,,,,,,,,
PC_18:1;0_24:2;0,,,,,,,,,,,,,
PC_18:1;0_24:3;0,,,,,,,,,,,,,
PC_18:1;0_24:4;0,,,,,,,,,,,,,
PC_18:1;0_24:5;0,,,,,,,,,,,,,
PC_18:1;0_24:6;0,,,,,,,,,6.08601,6.74308,,,
PC_18:2;0_18:2;0,,,1.31685,1.181159973,3.482620001,,0.287539005,,0.890028,1.65018,0.561315,,
PC_18:2;0_18:3;0,,,,,,,,,,,,,
PC_18:2;0_19:0;0,,,,,,,,,,,,,
PC_18:2;0_19:1;0,,,0.601592,,,,,,,,,,
PC_18:2;0_20:0;0,,,0.228769,,,,,,,,,,
PC_18:2;0_20:1;0,,,2.16781,1.208469987,1.489040017,,,,0.357926,,,,
PC_18:2;0_20:2;0,,,2.24748,,1.751909971,,0.377855003,,,,,,
PC_18:2;0_20:3;0,,,1.16599,,1.681910038,,,,0.252199,0.265671,,,
PC_18:2;0_20:4;0,,,0.711455,,,,,,1.30616,1.39292,,,
PC_18:2;0_20:5;0,,,,,,,,,,,,,
PC_18:2;0_22:1;0,,,,,,,,,,,,,
PC_18:2;0_22:4;0,,,,,,,,,,,,,
PC_18:2;0_22:5;0,,,,,,,,,,,,,
PC_18:2;0_22:6;0,,,,,,,,,,,,,
PC_18:2;0_24:0;0,,,,,,,,,,,,,
PC_18:2;0_24:4;0,,,,,,,,,,,,,
PC_18:3;0_18:3;0,,,,,,,,,,,,,
PC_19:0;0_20:4;0,,,,,,,,,,,,,
PC_19:1;0_19:1;0,,,,,,,,,,,,,
PC_19:1;0_20:1;0,,,,,,,,,,,,,
PC_19:1;0_20:2;0,,,1.89632,,,,,,,,,,
PC_19:1;0_20:3;0,,,,,,,,,,,,,
PC_19:1;0_20:4;0,,,,,,,,,,,,,
PC_20:0;0_20:1;0,,,,,,,,,,,,,
PC_20:0;0_20:3;0,,,,,,,,,,,,,
PC_20:0;0_20:4;0,,,,,,,,,0.243018,,,,
PC_20:0;0_20:5;0,,,,,,,,,,,,,
PC_20:0;0_22:5;0,,,,,,,,,,,,,
PC_20:1;0_20:1;0,,,0.16122,,,,,,,,,,
PC_20:1;0_20:2;0,,,0.943319,,,,,,,,,,
PC_20:1;0_20:3;0,,,0.945238,,,,,,0.46148,,,,
PC_20:1;0_20:4;0,,,1.93171,,1.287230015,,,,,,,,
PC_20:1;0_20:5;0,,,,,,,,,,,,,
PC_20:1;0_22:1;0,,,,,,,,,,,,,
PC_20:1;0_22:4;0,,,,,,,,,,,,,
PC_20:1;0_22:5;0,,,,,,,,,,,,,
PC_20:2;0_20:2;0,,,0.461833,,,,,,,,,,
PC_20:2;0_20:3;0,,,1.24072,,,,,,,,,,
PC_20:2;0_20:4;0,,,1.21467,,,,,,,,,,
PC_20:2;0_22:4;0,,,,,,,,,,,,,
PC_20:3;0_20:3;0,,,,,,,,,,,,,
PC_20:3;0_20:4;0,,,,,,,,,,,,,
PC_20:3;0_22:3;0,,,,,,,,,,,,,
PC_20:3;0_22:4;0,,,,,,,,,,,,,
PC_20:4;0_20:4;0,,,,,,,,,,,,,
PC_20:4;0_22:1;0,,,,,,,,,,,,,
PC_20:4;0_22:2;0,,,,,,,,,,,,,
PC_20:4;0_22:3;0,,,,,,,,,,,,,
PC_22:6;0_22:6;0,,,,,,,,,3.01373,,,,
PE O-_16:0;0_16:0;0,,,,0.447160006,2.061660051,,,,,,0.342054993,,
PE O-_16:0;0_16:1;0,,,0.147027,0.377184004,0.87530297,,0.066024497,,,0.03551,0.116586,,
PE O-_16:0;0_17:1;0,,,,,0.0218035,,,,,,,,
PE O-_16:0;0_18:0;0,,,,,,,,,,,,,
PE O-_16:0;0_18:1;0,0.73567,0.430607,,3.884799957,10.10179996,0.756729007,0.733012021,0.160357,0.174465,0.338903,2.392270088,0.590076029,0.159678
PE O-_16:0;0_18:2;0,,,0.328344,0.938919008,1.77444005,,,,0.117748,0.231352,0.123521,,0.118287
PE O-_16:0;0_18:3;0,,,,,,,,,,,,,
PE O-_16:0;0_19:1;0,,,,,,,,,,,,,
PE O-_16:0;0_19:2;0,,,,,,,,,,,,,
PE O-_16:0;0_19:3;0,,,,,,,,,,,,,
PE O-_16:0;0_20:1;0,0.053199,,,0.929957986,1.936120033,0.181317002,0.272065014,,,,0.476669997,,
PE O-_16:0;0_20:2;0,0.20137,,1.94386,0.803337991,2.310039997,0.782182992,0.679347992,,0.030615,,0.328469992,,
PE O-_16:0;0_20:3;0,0.195459,,0.751888,1.25395,3.113770008,0.200172007,0.233487993,,0.044399,0.18838,0.622155011,,
PE O-_16:0;0_20:4;0,0.33695,,0.779144,3.500149965,9.271260262,0.175015002,0.132044002,,,,2.547049999,,
PE O-_16:0;0_20:5;0,,,,,,,,,0.149737,0.303522,,,
PE O-_16:0;0_21:1;0,,,,,,,,,,,,,
PE O-_16:0;0_21:2;0,,,,,,,,,,,,,
PE O-_16:0;0_21:3;0,,,,,,,,,,,,,
PE O-_16:0;0_21:4;0,,,,,,,,,,,,,
PE O-_16:0;0_22:1;0,,,0.109738,,0.276434988,,,,,,,,
PE O-_16:0;0_22:2;0,,,0.167665,,,,,,,,,,
PE O-_16:0;0_22:3;0,,,0.153053,,,,,,,,0.216866001,,
PE O-_16:0;0_22:4;0,,,0.545774,1.129019976,5.244130135,,0.092956401,,0.116387,,1.313689947,,
PE O-_16:0;0_22:5;0,,,1.04499,1.037559986,5.290380001,,,,0.34453,0.611548,1.417080045,,
PE O-_16:0;0_22:6;0,,,,,,,,,0.238462,0.695435,,,
PE O-_16:0;0_23:3;0,,,,,,,,,,,,,
PE O-_16:0;0_24:3;0,,,,,,,,,,,,,
PE O-_16:0;0_24:4;0,,,,,,,,,,,,,
PE O-_16:0;0_24:5;0,,,,,,,,,,,,,
PE O-_16:0;0_24:6;0,,,,,,,,,,,,,
PE O-_16:1;0_14:0;0,,,,,,,,,,,,,
PE O-_16:1;0_15:0;0,,,,,,,,,,,,,
PE O-_16:1;0_15:3;0,,,,,,,,,,,,,
PE O-_16:1;0_16:0;0,,,0.130847,0.653321028,4.982490063,,0.222176,,0.275077,0.282341,1.052809954,,0.321629
PE O-_16:1;0_16:1;0,1.25008,0.557727,3.54661,0.664664984,2.616319895,0.776642025,0.582619011,,0.299538,0.973545,,0.652459979,0.121177
PE O-_16:1;0_16:2;0,,,,,,,,,,,,,
PE O-_16:1;0_17:0;0,,,,,,,,,,,,,
PE O-_16:1;0_17:1;0,0.125655,,0.373287,,0.199689001,,,,,0.178039,,,
PE O-_16:1;0_17:2;0,,,,,,,,,,,,,
PE O-_16:1;0_18:0;0,,,,,,,,,,,0.141142994,0.268283993,0.039632
PE O-_16:1;0_18:1;0,10.8915,6.51837,36.421799,4.820449829,23.68530083,9.169320107,8.600429535,1.72752,3.04589,7.40519,3.436019897,4.037099838,2.32394
PE O-_16:1;0_18:2;0,1.53967,1.09225,3.11451,1.484490037,4.139860153,1.211879969,1.184839964,0.404512,0.431744,1.36287,0.464240015,0.403133988,0.625006
PE O-_16:1;0_18:3;0,,,0.799955,,1.275599957,,,,,,,,
PE O-_16:1;0_19:1;0,,,0.242592,,0.0412044,,0.0243067,,,0.011938,,,
PE O-_16:1;0_19:2;0,,,0.181406,,,,0.0314468,,,,,,
PE O-_16:1;0_19:3;0,,,0.162825,,,,,,,,,,
PE O-_16:1;0_20:0;0,,,,,,,,,,,,,
PE O-_16:1;0_20:1;0,2.41582,1.26098,6.59312,0.767111003,2.910949945,2.334089994,2.162120104,,0.164986,0.192314,0.159427002,0.325085998,0.243837
