"feature","AL_young_1","AL_young_2","AL_young_3","AL_young_4","ALDR_young_1","ALDR_young_2","ALDR_young_3","ALDR_young_4"
"PE O-_40:4;0",2.127565079,1.833483046,2.963332345,1.951681092,5.844120159,8.915838669,10.8544258,4.58333463
"PE O-_40:5;0",21.13912193,18.44139226,25.12393836,24.28156844,52.38894894,83.87797638,98.68748342,45.44829735
"PE O-_40:6;0",26.78742776,25.21830635,31.31788845,26.78565386,49.65408448,75.07208963,108.7429126,42.93814229
"PE O-_40:7;0",77.15757133,70.28640659,89.64201133,88.72028502,137.0971784,197.3277111,209.4896592,112.5004458
"PE O-_40:8;0",82.6515495,95.74598299,111.9129032,94.37462136,104.2947881,119.0368004,133.4182292,70.99982943
"PE O-_40:9;0",6.391942979,7.496056347,8.352620476,7.450255535,11.26127256,11.74085456,11.01832593,6.30474604
"PE O-_42:4;0",0.169990844,0.029042905,0.275138867,0.091535669,0.520377641,0.969959542,0.945034213,0.502042216
"PE O-_42:5;0",1.106966454,0.901190164,1.338466933,1.271797287,2.967314288,4.710205481,5.030849274,2.804397046
"PE O-_42:6;0",2.597276659,2.323876673,3.666218895,3.290365673,7.103980328,11.2952077,11.48531118,6.55652876
"PE O-_42:7;0",5.223086314,5.110810069,8.068046889,8.251318538,13.56965972,20.02891628,18.38568672,11.26785091
"PE O-_42:8;0",2.019007502,1.87257974,2.811648073,2.791999655,3.552371673,5.425995234,5.291198008,3.172644864
"PE_30:0;0",0.423294765,0.16572969,0.299224461,0.404900332,0.414564183,0.520415665,0.451105284,0.345732173
"PE_30:1;0",0.176987622,0.057798249,0.037660876,0.110158686,0.032508795,0.106480298,0.099427676,0.083271849
"PE_32:0;0",11.77159986,7.973152195,9.385033167,12.04128184,7.182550081,9.072422197,11.95549289,7.193491915
"PE_32:1;0",30.60478793,12.66059686,17.73250724,26.77781297,17.67085439,25.56808459,17.26464112,16.2869635
"PE_32:2;0",4.84807586,1.302381743,1.841316632,3.850710004,4.295254493,6.940750431,3.448905575,4.206104349
"PE_34:0;0",5.206012108,3.43889414,4.637654064,4.627780203,4.644811044,5.171046732,5.71198502,4.714025573
"PE_34:1;0",117.0787064,70.80333849,88.65929464,150.1466977,164.02845,216.0500906,191.900285,153.8435278
"PE_34:2;0",440.7923443,386.3518303,368.1651489,457.5241046,497.8925388,600.8602056,387.4521178,371.9783398
"PE_34:3;0",56.20284066,28.23139874,30.21066053,50.70574851,72.87555007,102.8978967,52.05732275,57.59176664
"PE_34:4;0",0.672982975,0.459673684,0.377899717,0.723734271,0.263019407,0.428609517,0.401611363,0.489260843
"PE_36:0;0",0.462906347,0.26075773,0.404900465,0.311992735,0.620681934,0.899140207,0.741676727,0.594600785
"PE_36:1;0",58.16441929,42.34419064,51.0945941,79.18744793,189.6488638,264.0524863,267.2566887,194.6645784
"PE_36:2;0",508.3265171,476.2500413,446.1447963,611.0608062,1325.981938,1828.768691,1344.654926,1125.287456
"PE_36:3;0",456.1929897,390.8179916,361.4680263,496.5340293,816.2745027,1113.995608,625.700639,568.8980638
"PE_36:4;0",367.9338227,419.2235124,377.9884119,369.0978724,335.8627276,468.2958953,302.7051328,228.6532481
"PE_36:5;0",42.69268815,32.14279105,33.4308848,41.33131582,44.29078174,81.02049401,38.78028672,38.86358684
"PE_36:6;0",0.27293638,0.110442468,0.041227545,0.304131678,0.490109355,1.188270132,0.117800513,0.360662958
"PE_38:1;0",3.565604816,2.241669225,3.989463734,3.965293165,4.338204455,5.855933907,4.888675384,3.121755424
"PE_38:2;0",7.84299848,4.089890587,7.157849635,8.579357039,12.28958717,15.79706932,10.3348236,8.945745511
"PE_38:3;0",37.9226368,34.39588756,41.95987611,42.64987166,78.25664553,106.7388566,88.95102095,58.70056329
"PE_38:4;0",764.5351253,821.7289113,843.1074299,894.24122,1594.694274,2590.610444,1992.284509,1251.870041
"PE_38:5;0",390.4484028,400.6166897,400.9125249,449.3724761,578.8675996,970.0317763,576.5089107,438.0667005
"PE_38:6;0",222.1834524,188.5689249,260.281946,207.4594015,194.3470912,239.5999032,182.797435,124.1795653
"PE_38:7;0",14.03297118,7.310521711,10.98956675,11.18692657,13.15241477,19.90920652,7.361898201,8.43417923
"PE_40:3;0",0.608603456,0.558112353,1.310096052,0.949749417,0.567105099,1.227475107,1.342768785,0.4768036
"PE_40:4;0",19.86361559,18.28486008,25.57756343,24.21740678,43.87838977,64.21521799,98.889624,34.7634057
"PE_40:5;0",42.9641349,38.36332089,46.50350404,44.95503515,59.86164918,82.11065082,105.2262073,46.26563058
"PE_40:6;0",181.1858792,160.141096,203.3625714,189.6866419,273.3157387,360.1520513,312.9766423,198.5740472
"PE_40:7;0",121.6465002,93.42653674,121.25481,123.5289392,178.2185872,235.1698584,130.9020767,115.4485793
"PE_40:8;0",9.258901008,6.768982863,6.910104087,8.449613165,19.10857514,25.8065197,15.71431691,13.42813695
"PE_40:9;0",0.329237745,0.097449226,0.133189022,0.212785852,0.35546035,0.288070901,0.115168166,0.260634418
"PE_42:4;0",0.784364017,0.342211596,0.602266555,0.784304137,0.888859537,1.057753575,3.159351968,0.7928833
"PE_42:5;0",1.328505952,1.137181844,1.200625106,1.602559498,1.796021578,2.141037212,3.220397972,1.435924066
"PE_42:6;0",1.266754757,0.972972911,1.506746426,1.34390894,1.296964403,2.485090621,2.008183345,1.416603821
"PE_42:7;0",2.286749455,2.118164701,2.925773417,2.780503061,4.129377649,5.026661167,3.411906254,2.830325849
"PE_42:8;0",1.687712459,1.741805444,1.836708133,2.007332642,3.913373516,5.257443939,3.613164949,2.93701809
"PE_42:9;0",0.924644529,0.564775969,0.793792174,0.900732103,1.936049717,3.086403603,1.796407884,1.601927117
"LPS_16:0;0",69.29561904,42.56368895,34.19896649,29.55111713,23.64054982,22.54189028,16.35179273,9.327059603
"LPS_18:0;0",23.22927857,42.31185361,76.10551328,94.46143731,121.1287528,152.9414258,172.8112649,112.9795537
"LPS_18:1;0",5.568172931,9.007640811,18.5070468,19.62370659,30.3509103,40.26818958,46.91466886,32.39065797
"LPS_18:2;0",0.12073818,0.510969769,1.455169025,2.897311117,25.06938939,35.69577525,23.34614751,15.12115924
"LPS_20:4;0",3.421282394,11.76973502,22.44533468,19.52872925,20.66624568,28.69720732,26.34771766,14.32882668
"LPS_22:6;0",7.18387431,12.71334908,28.4035899,31.0671748,43.90485887,39.14118634,30.15253852,31.48724078
"PS_32:1;0",0.164230734,0.12159791,0.300232262,0.817778143,0.559754532,0.899538867,1.043341885,0.555471225
"PS_32:2;0",0.008929849,0.005594827,NA,NA,0.010791641,0.035153109,0.006325101,0.012401563
"PS_34:0;0",2.643387575,1.642927402,2.586071782,2.725005734,3.317045105,4.76686801,4.863081246,3.534324128
"PS_34:1;0",9.630746272,8.111656531,10.05490218,14.25304671,20.94917815,29.82260771,37.07590749,19.53142135
"PS_34:2;0",13.26693327,13.89089906,12.61061865,26.42440777,45.52908713,50.71971848,29.66687512,35.43005793
"PS_34:3;0",0.01260177,0.013827554,0.038353909,0.130254998,0.216773378,0.55737432,0.570087218,0.451049418
"PS_36:0;0",0.135049646,0.107840401,0.040058513,0.129531814,0.187546363,0.382054506,0.159381277,0.134087605
"PS_36:1;0",76.77442108,68.43862851,92.08150239,76.55111366,193.5707762,262.65652,408.9145178,145.6493965
"PS_36:2;0",146.4651011,121.7807794,129.6572061,207.7418353,644.52166,871.0975903,681.0070324,518.2356792
"PS_36:3;0",11.55829381,9.931944352,10.1747862,20.38201244,77.84741682,92.58438814,50.11226079,52.03289151
"PS_36:4;0",21.81013386,35.58266484,24.60908579,36.59548567,30.05886919,28.67924247,21.85889393,25.67398015
"PS_36:5;0",0.031906837,0.107826932,0.013098657,0.175922334,0.281572832,0.19353851,0.056229043,0.406976873
"PS_38:1;0",1.456628312,1.596639139,1.768426907,1.974368576,3.73790701,5.208565131,6.299785005,2.730035326
"PS_38:2;0",4.988020897,3.925767251,4.815174742,5.663617582,11.03078269,13.17868244,13.09174845,8.410131788
"PS_38:3;0",51.52657698,43.04698369,53.29162045,60.76165351,121.7630521,148.2073959,139.6850747,87.79183724
"PS_38:4;0",603.1035428,689.7999482,589.8196915,662.5431988,654.8764537,731.9081906,670.6250002,520.7592433
"PS_38:5;0",48.49925404,61.20838299,49.86813716,63.11729371,63.42507299,60.25282187,37.16093836,46.93043064
"PS_38:6;0",11.62364364,14.25247845,14.11346514,23.4354788,27.99775631,23.95861527,17.40910758,20.35210445
"PS_40:2;0",2.859316238,2.903518231,3.388987031,3.330254128,5.406229975,6.900503794,7.081606333,3.671102964
"PS_40:3;0",2.064552111,2.383492963,2.575356504,2.780040941,3.997523176,5.139269735,5.611373294,2.893218183
"PS_40:4;0",36.95688675,33.91635526,39.37557148,44.07348739,97.1370696,112.118305,174.1299442,65.84700908
"PS_40:5;0",75.91660414,70.99732645,85.87026812,92.36247686,132.2602737,139.221791,175.0057852,89.43051413
"PS_40:6;0",539.1191551,474.8365726,602.8358337,681.918628,904.1818929,881.7836568,727.9984635,556.1556068
"PS_40:7;0",41.89086599,42.3815978,52.06007512,66.28877644,98.05752565,86.72892877,39.57378259,53.62503776
"PS_42:5;0",2.457702049,3.246072018,3.267228589,4.010001912,6.319696629,7.136831696,9.268725121,3.601690973
"PS_42:6;0",1.185085958,0.877815998,1.869760562,2.095740136,3.711529527,3.816287969,2.887060096,1.933721514
"PS_42:7;0",2.214239163,1.926748093,3.529349487,5.073302311,9.008919131,8.123520884,4.167497164,4.661638703
"PS_42:8;0",0.269243007,0.971513093,1.278054302,1.994908897,5.992038245,6.059777552,3.20765308,3.29633307
"PS_42:9;0",0.684323982,0.736851883,0.977752468,1.418080696,2.337007861,2.498039931,2.098480342,1.714688985
"CL_66:4;0",0.805720197,0.077612704,0.156359838,0.152709119,0.173187761,2.528617234,0.581997981,0.147215433
"CL_68:2;0",0.839771404,0.374076292,0.452182578,0.207933821,0.598719016,2.435119136,3.516353646,1.377608243
"CL_68:3;0",1.727930077,0.276070668,1.136601133,1.420439677,0.779198927,3.074297689,3.963506979,2.214152299
"CL_68:4;0",1.519590355,0.36276113,0.886717083,0.984928884,2.034656292,5.463030599,3.868456871,2.487667383
"CL_68:5;0",4.364087631,0.621232458,1.896926886,2.890330921,4.523413845,11.71428493,6.458980224,2.458305492
"CL_68:6;0",8.252992693,1.693347202,3.878630077,7.720685974,10.00865879,26.71597181,13.03287392,9.660651323
"CL_70:3;0",0.721406707,0.268277531,0.631546311,0.28116575,0.87522745,1.310499946,1.021946831,0.600927201
"CL_70:4;0",4.855279134,2.728592015,3.113791919,4.486799961,5.141763397,10.44903843,9.237033581,4.864431186
"CL_70:5;0",7.013166916,3.119272159,4.659418817,6.222847069,10.8437149,22.92777741,16.56608393,12.62579049
"CL_70:6;0",15.24015917,6.167737362,9.148854226,16.50575924,24.89085462,58.56256997,41.49755245,20.38059637
"CL_70:7;0",48.06980359,20.54496347,36.08170054,47.4519028,90.09810987,177.8538228,114.1140695,81.04191548
"CL_72:5;0",1.239824606,1.434749482,1.341075954,1.787005033,3.25857735,5.603102174,7.964047634,5.386577349
"CL_72:6;0",11.47462834,9.565661523,8.166682546,9.894188502,16.45656678,34.31137217,35.80966712,10.91587177
"CL_72:7;0",21.34362207,36.44411951,21.42271057,39.63766784,220.2405182,399.468013,272.7220725,194.434831
"CL_72:8;0",222.2600852,162.4190387,203.6315176,209.9396102,597.0623707,876.9135052,639.649108,456.3634455
"CL_72:9;0",4.364817059,2.666179106,5.322723532,5.380617369,20.3416076,34.56624714,23.79440219,13.39691879
"CL_74:10;0",17.34396646,10.73834635,15.73654592,12.7331016,38.77451936,51.7214098,52.68237482,26.00818224
