"From","To","ensembl_gene_id","external_gene_name","species"
"24:0;0","26:0;0","ENSMUSG00000033629","Hacd3","mouse"
"24:0;0","26:0;0","ENSMUSG00000027195","Hsd17b12","mouse"
"26:0;0","28:0;0","ENSMUSG00000031708","Tecr","mouse"
"26:0;0","28:0;0","ENSMUSG00000032262","Elovl4","mouse"
"26:0;0","28:0;0","ENSMUSG00000035376","Hacd2","mouse"
"26:0;0","28:0;0","ENSMUSG00000028497","Hacd4","mouse"
"26:0;0","28:0;0","ENSMUSG00000063275","Hacd1","mouse"
"26:0;0","28:0;0","ENSMUSG00000033629","Hacd3","mouse"
"26:0;0","28:0;0","ENSMUSG00000027195","Hsd17b12","mouse"
"16:0;0","w7-16:1;0","ENSMUSG00000025202","Scd3","mouse"
"16:0;0","w7-16:1;0","ENSMUSG00000025203","Scd2","mouse"
"16:0;0","w7-16:1;0","ENSMUSG00000050195","Scd4","mouse"
"16:0;0","w7-16:1;0","ENSMUSG00000037071","Scd1","mouse"
"w7-16:1;0","w7-18:1;0","ENSMUSG00000032349","Elovl5","mouse"
"w7-16:1;0","w7-18:1;0","ENSMUSG00000031708","Tecr","mouse"
"w7-16:1;0","w7-18:1;0","ENSMUSG00000041220","Elovl6","mouse"
"w7-16:1;0","w7-18:1;0","ENSMUSG00000035376","Hacd2","mouse"
"w7-16:1;0","w7-18:1;0","ENSMUSG00000028497","Hacd4","mouse"
"w7-16:1;0","w7-18:1;0","ENSMUSG00000063275","Hacd1","mouse"
"w7-16:1;0","w7-18:1;0","ENSMUSG00000033629","Hacd3","mouse"
"w7-16:1;0","w7-18:1;0","ENSMUSG00000027195","Hsd17b12","mouse"
"16:0;0","w10-16:1;0","ENSMUSG00000024665","Fads2","mouse"
"18:0;0","w9-18:1;0","ENSMUSG00000025202","Scd3","mouse"
"18:0;0","w9-18:1;0","ENSMUSG00000025203","Scd2","mouse"
"18:0;0","w9-18:1;0","ENSMUSG00000050195","Scd4","mouse"
"18:0;0","w9-18:1;0","ENSMUSG00000037071","Scd1","mouse"
"w9-18:1;0","w9-18:2;0","ENSMUSG00000024665","Fads2","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000032349","Elovl5","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000031708","Tecr","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000021696","Elovl7","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000038754","Elovl3","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000035376","Hacd2","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000028497","Hacd4","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000063275","Hacd1","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000033629","Hacd3","mouse"
"w9-18:1;0","w9-20:1;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w9-20:1;0","w9-20:2;0","ENSMUSG00000024665","Fads2","mouse"
"w9-18:2;0","w9-20:2;0","ENSMUSG00000032349","Elovl5","mouse"
"w9-18:2;0","w9-20:2;0","ENSMUSG00000031708","Tecr","mouse"
"w9-18:2;0","w9-20:2;0","ENSMUSG00000035376","Hacd2","mouse"
"w9-18:2;0","w9-20:2;0","ENSMUSG00000028497","Hacd4","mouse"
"w9-18:2;0","w9-20:2;0","ENSMUSG00000063275","Hacd1","mouse"
"w9-18:2;0","w9-20:2;0","ENSMUSG00000033629","Hacd3","mouse"
"w9-18:2;0","w9-20:2;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w9-20:2;0","w9-20:3;0","ENSMUSG00000010663","Fads1","mouse"
"w9-20:1;0","w9-22:1;0","ENSMUSG00000031708","Tecr","mouse"
"w9-20:1;0","w9-22:1;0","ENSMUSG00000038754","Elovl3","mouse"
"w9-20:1;0","w9-22:1;0","ENSMUSG00000035376","Hacd2","mouse"
"w9-20:1;0","w9-22:1;0","ENSMUSG00000028497","Hacd4","mouse"
"w9-20:1;0","w9-22:1;0","ENSMUSG00000063275","Hacd1","mouse"
"w9-20:1;0","w9-22:1;0","ENSMUSG00000006390","Elovl1","mouse"
"w9-20:1;0","w9-22:1;0","ENSMUSG00000033629","Hacd3","mouse"
"w9-20:1;0","w9-22:1;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w9-22:1;0","w9-24:1;0","ENSMUSG00000031708","Tecr","mouse"
"w9-22:1;0","w9-24:1;0","ENSMUSG00000038754","Elovl3","mouse"
"w9-22:1;0","w9-24:1;0","ENSMUSG00000035376","Hacd2","mouse"
"w9-22:1;0","w9-24:1;0","ENSMUSG00000028497","Hacd4","mouse"
"w9-22:1;0","w9-24:1;0","ENSMUSG00000063275","Hacd1","mouse"
"w9-22:1;0","w9-24:1;0","ENSMUSG00000006390","Elovl1","mouse"
"w9-22:1;0","w9-24:1;0","ENSMUSG00000033629","Hacd3","mouse"
"w9-22:1;0","w9-24:1;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w9-24:1;0","w9-26:1;0","ENSMUSG00000031708","Tecr","mouse"
"w9-24:1;0","w9-26:1;0","ENSMUSG00000032262","Elovl4","mouse"
"w9-24:1;0","w9-26:1;0","ENSMUSG00000035376","Hacd2","mouse"
"w9-24:1;0","w9-26:1;0","ENSMUSG00000028497","Hacd4","mouse"
"w9-24:1;0","w9-26:1;0","ENSMUSG00000063275","Hacd1","mouse"
"w9-24:1;0","w9-26:1;0","ENSMUSG00000006390","Elovl1","mouse"
"w9-24:1;0","w9-26:1;0","ENSMUSG00000033629","Hacd3","mouse"
"w9-24:1;0","w9-26:1;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w6-18:2;0","w6-18:3;0","ENSMUSG00000024665","Fads2","mouse"
"w6-18:3;0","w6-20:3;0","ENSMUSG00000032349","Elovl5","mouse"
"w6-18:3;0","w6-20:3;0","ENSMUSG00000031708","Tecr","mouse"
"w6-18:3;0","w6-20:3;0","ENSMUSG00000035376","Hacd2","mouse"
"w6-18:3;0","w6-20:3;0","ENSMUSG00000028497","Hacd4","mouse"
"w6-18:3;0","w6-20:3;0","ENSMUSG00000063275","Hacd1","mouse"
"w6-18:3;0","w6-20:3;0","ENSMUSG00000033629","Hacd3","mouse"
"w6-18:3;0","w6-20:3;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w6-20:3;0","w6-20:4;0","ENSMUSG00000010663","Fads1","mouse"
"w6-20:4;0","w6-22:4;0","ENSMUSG00000032349","Elovl5","mouse"
"w6-20:4;0","w6-22:4;0","ENSMUSG00000031708","Tecr","mouse"
"w6-20:4;0","w6-22:4;0","ENSMUSG00000035376","Hacd2","mouse"
"w6-20:4;0","w6-22:4;0","ENSMUSG00000028497","Hacd4","mouse"
"w6-20:4;0","w6-22:4;0","ENSMUSG00000063275","Hacd1","mouse"
"w6-20:4;0","w6-22:4;0","ENSMUSG00000021364","Elovl2","mouse"
"w6-20:4;0","w6-22:4;0","ENSMUSG00000033629","Hacd3","mouse"
"w6-20:4;0","w6-22:4;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w6-22:4;0","w6-24:4;0","ENSMUSG00000031708","Tecr","mouse"
"w6-22:4;0","w6-24:4;0","ENSMUSG00000035376","Hacd2","mouse"
"w6-22:4;0","w6-24:4;0","ENSMUSG00000028497","Hacd4","mouse"
"w6-22:4;0","w6-24:4;0","ENSMUSG00000063275","Hacd1","mouse"
"w6-22:4;0","w6-24:4;0","ENSMUSG00000021364","Elovl2","mouse"
"w6-22:4;0","w6-24:4;0","ENSMUSG00000033629","Hacd3","mouse"
"w6-22:4;0","w6-24:4;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w6-24:4;0","w6-26:4;0","ENSMUSG00000031708","Tecr","mouse"
"w6-24:4;0","w6-26:4;0","ENSMUSG00000032262","Elovl4","mouse"
"w6-24:4;0","w6-26:4;0","ENSMUSG00000035376","Hacd2","mouse"
"w6-24:4;0","w6-26:4;0","ENSMUSG00000028497","Hacd4","mouse"
"w6-24:4;0","w6-26:4;0","ENSMUSG00000063275","Hacd1","mouse"
"w6-24:4;0","w6-26:4;0","ENSMUSG00000033629","Hacd3","mouse"
"w6-24:4;0","w6-26:4;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w6-26:4;0","w6-28:4;0","ENSMUSG00000031708","Tecr","mouse"
"w6-26:4;0","w6-28:4;0","ENSMUSG00000032262","Elovl4","mouse"
"w6-26:4;0","w6-28:4;0","ENSMUSG00000035376","Hacd2","mouse"
"w6-26:4;0","w6-28:4;0","ENSMUSG00000028497","Hacd4","mouse"
"w6-26:4;0","w6-28:4;0","ENSMUSG00000063275","Hacd1","mouse"
"w6-26:4;0","w6-28:4;0","ENSMUSG00000033629","Hacd3","mouse"
"w6-26:4;0","w6-28:4;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w6-24:4;0","w6-24:5;0","ENSMUSG00000024665","Fads2","mouse"
"w6-24:5;0","w6-22:5;0","ENSMUSG00000028603","Scp2","mouse"
"w6-24:5;0","w6-22:5;0","ENSMUSG00000024507","Hsd17b4","mouse"
"w6-24:5;0","w6-22:5;0","ENSMUSG00000020777","Acox1","mouse"
"w6-24:5;0","w6-22:5;0","ENSMUSG00000029098","Acox3","mouse"
"w6-24:5;0","w6-22:5;0","ENSMUSG00000010651","Acaa1b","mouse"
"w6-24:5;0","w6-22:5;0","ENSMUSG00000036138","Acaa1a","mouse"
"w6-24:5;0","w6-26:5;0","ENSMUSG00000031708","Tecr","mouse"
"w6-24:5;0","w6-26:5;0","ENSMUSG00000032262","Elovl4","mouse"
"w6-24:5;0","w6-26:5;0","ENSMUSG00000035376","Hacd2","mouse"
"w6-24:5;0","w6-26:5;0","ENSMUSG00000028497","Hacd4","mouse"
"w6-24:5;0","w6-26:5;0","ENSMUSG00000063275","Hacd1","mouse"
"w6-24:5;0","w6-26:5;0","ENSMUSG00000033629","Hacd3","mouse"
"w6-24:5;0","w6-26:5;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w6-22:5;0","w6-24:5;0","ENSMUSG00000031708","Tecr","mouse"
"w6-22:5;0","w6-24:5;0","ENSMUSG00000035376","Hacd2","mouse"
"w6-22:5;0","w6-24:5;0","ENSMUSG00000028497","Hacd4","mouse"
"w6-22:5;0","w6-24:5;0","ENSMUSG00000063275","Hacd1","mouse"
"w6-22:5;0","w6-24:5;0","ENSMUSG00000021364","Elovl2","mouse"
"w6-22:5;0","w6-24:5;0","ENSMUSG00000033629","Hacd3","mouse"
"w6-22:5;0","w6-24:5;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w6-22:4;0","w6-22:5;0","ENSMUSG00000024665","Fads2","mouse"
"w6-26:5;0","w6-28:5;0","ENSMUSG00000031708","Tecr","mouse"
"w6-26:5;0","w6-28:5;0","ENSMUSG00000032262","Elovl4","mouse"
"w6-26:5;0","w6-28:5;0","ENSMUSG00000035376","Hacd2","mouse"
"w6-26:5;0","w6-28:5;0","ENSMUSG00000028497","Hacd4","mouse"
"w6-26:5;0","w6-28:5;0","ENSMUSG00000063275","Hacd1","mouse"
"w6-26:5;0","w6-28:5;0","ENSMUSG00000033629","Hacd3","mouse"
"w6-26:5;0","w6-28:5;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-18:3;0","w3-18:4;0","ENSMUSG00000024665","Fads2","mouse"
"w3-18:4;0","w3-20:4;0","ENSMUSG00000032349","Elovl5","mouse"
"w3-18:4;0","w3-20:4;0","ENSMUSG00000031708","Tecr","mouse"
"w3-18:4;0","w3-20:4;0","ENSMUSG00000035376","Hacd2","mouse"
"w3-18:4;0","w3-20:4;0","ENSMUSG00000028497","Hacd4","mouse"
"w3-18:4;0","w3-20:4;0","ENSMUSG00000063275","Hacd1","mouse"
"w3-18:4;0","w3-20:4;0","ENSMUSG00000033629","Hacd3","mouse"
"w3-18:4;0","w3-20:4;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-20:4;0","w3-20:5;0","ENSMUSG00000010663","Fads1","mouse"
"w3-20:5;0","w3-22:5;0","ENSMUSG00000032349","Elovl5","mouse"
"w3-20:5;0","w3-22:5;0","ENSMUSG00000031708","Tecr","mouse"
"w3-20:5;0","w3-22:5;0","ENSMUSG00000035376","Hacd2","mouse"
"w3-20:5;0","w3-22:5;0","ENSMUSG00000028497","Hacd4","mouse"
"w3-20:5;0","w3-22:5;0","ENSMUSG00000063275","Hacd1","mouse"
"w3-20:5;0","w3-22:5;0","ENSMUSG00000021364","Elovl2","mouse"
"w3-20:5;0","w3-22:5;0","ENSMUSG00000033629","Hacd3","mouse"
"w3-20:5;0","w3-22:5;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-22:5;0","w3-24:5;0","ENSMUSG00000031708","Tecr","mouse"
"w3-22:5;0","w3-24:5;0","ENSMUSG00000035376","Hacd2","mouse"
"w3-22:5;0","w3-24:5;0","ENSMUSG00000028497","Hacd4","mouse"
"w3-22:5;0","w3-24:5;0","ENSMUSG00000063275","Hacd1","mouse"
"w3-22:5;0","w3-24:5;0","ENSMUSG00000021364","Elovl2","mouse"
"w3-22:5;0","w3-24:5;0","ENSMUSG00000033629","Hacd3","mouse"
"w3-22:5;0","w3-24:5;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-24:5;0","w3-26:5;0","ENSMUSG00000031708","Tecr","mouse"
"w3-24:5;0","w3-26:5;0","ENSMUSG00000032262","Elovl4","mouse"
"w3-24:5;0","w3-26:5;0","ENSMUSG00000035376","Hacd2","mouse"
"w3-24:5;0","w3-26:5;0","ENSMUSG00000028497","Hacd4","mouse"
"w3-24:5;0","w3-26:5;0","ENSMUSG00000063275","Hacd1","mouse"
"w3-24:5;0","w3-26:5;0","ENSMUSG00000033629","Hacd3","mouse"
"w3-24:5;0","w3-26:5;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-26:5;0","w3-28:5;0","ENSMUSG00000031708","Tecr","mouse"
"w3-26:5;0","w3-28:5;0","ENSMUSG00000032262","Elovl4","mouse"
"w3-26:5;0","w3-28:5;0","ENSMUSG00000035376","Hacd2","mouse"
"w3-26:5;0","w3-28:5;0","ENSMUSG00000028497","Hacd4","mouse"
"w3-26:5;0","w3-28:5;0","ENSMUSG00000063275","Hacd1","mouse"
"w3-26:5;0","w3-28:5;0","ENSMUSG00000033629","Hacd3","mouse"
"w3-26:5;0","w3-28:5;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-24:5;0","w3-24:6;0","ENSMUSG00000024665","Fads2","mouse"
"w3-24:6;0","w3-22:6;0","ENSMUSG00000028603","Scp2","mouse"
"w3-24:6;0","w3-22:6;0","ENSMUSG00000024507","Hsd17b4","mouse"
"w3-24:6;0","w3-22:6;0","ENSMUSG00000020777","Acox1","mouse"
"w3-24:6;0","w3-22:6;0","ENSMUSG00000029098","Acox3","mouse"
"w3-24:6;0","w3-22:6;0","ENSMUSG00000010651","Acaa1b","mouse"
"w3-24:6;0","w3-22:6;0","ENSMUSG00000036138","Acaa1a","mouse"
"w3-24:6;0","w3-26:6;0","ENSMUSG00000031708","Tecr","mouse"
"w3-24:6;0","w3-26:6;0","ENSMUSG00000032262","Elovl4","mouse"
"w3-24:6;0","w3-26:6;0","ENSMUSG00000035376","Hacd2","mouse"
"w3-24:6;0","w3-26:6;0","ENSMUSG00000028497","Hacd4","mouse"
"w3-24:6;0","w3-26:6;0","ENSMUSG00000063275","Hacd1","mouse"
"w3-24:6;0","w3-26:6;0","ENSMUSG00000033629","Hacd3","mouse"
"w3-24:6;0","w3-26:6;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-26:6;0","w3-28:6;0","ENSMUSG00000031708","Tecr","mouse"
"w3-26:6;0","w3-28:6;0","ENSMUSG00000032262","Elovl4","mouse"
"w3-26:6;0","w3-28:6;0","ENSMUSG00000035376","Hacd2","mouse"
"w3-26:6;0","w3-28:6;0","ENSMUSG00000028497","Hacd4","mouse"
"w3-26:6;0","w3-28:6;0","ENSMUSG00000063275","Hacd1","mouse"
"w3-26:6;0","w3-28:6;0","ENSMUSG00000033629","Hacd3","mouse"
"w3-26:6;0","w3-28:6;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-22:6;0","w3-24:6;0","ENSMUSG00000031708","Tecr","mouse"
"w3-22:6;0","w3-24:6;0","ENSMUSG00000035376","Hacd2","mouse"
"w3-22:6;0","w3-24:6;0","ENSMUSG00000028497","Hacd4","mouse"
"w3-22:6;0","w3-24:6;0","ENSMUSG00000063275","Hacd1","mouse"
"w3-22:6;0","w3-24:6;0","ENSMUSG00000021364","Elovl2","mouse"
"w3-22:6;0","w3-24:6;0","ENSMUSG00000033629","Hacd3","mouse"
"w3-22:6;0","w3-24:6;0","ENSMUSG00000027195","Hsd17b12","mouse"
"w3-22:5;0","w3-22:6;0","ENSMUSG00000024665","Fads2","mouse"
"2:0;0","4:0;0","ENSRNOG00000010539","Mcat","rat"
"2:0;0","4:0;0","ENSRNOG00000028047","Mecr","rat"
"2:0;0","4:0;0","ENSRNOG00000045636","Fasn","rat"
"2:0;0","4:0;0","ENSRNOG00000000466","Hsd17b8","rat"
"2:0;0","4:0;0","ENSRNOG00000024411","Cbr4","rat"
"2:0;0","4:0;0","ENSRNOG00000005993","Oxsm","rat"
"4:0;0","6:0;0","ENSRNOG00000010539","Mcat","rat"
"4:0;0","6:0;0","ENSRNOG00000028047","Mecr","rat"
"4:0;0","6:0;0","ENSRNOG00000045636","Fasn","rat"
"4:0;0","6:0;0","ENSRNOG00000000466","Hsd17b8","rat"
"4:0;0","6:0;0","ENSRNOG00000024411","Cbr4","rat"
"4:0;0","6:0;0","ENSRNOG00000005993","Oxsm","rat"
"6:0;0","8:0;0","ENSRNOG00000010539","Mcat","rat"
"6:0;0","8:0;0","ENSRNOG00000028047","Mecr","rat"
"6:0;0","8:0;0","ENSRNOG00000045636","Fasn","rat"
"6:0;0","8:0;0","ENSRNOG00000000466","Hsd17b8","rat"
"6:0;0","8:0;0","ENSRNOG00000024411","Cbr4","rat"
"6:0;0","8:0;0","ENSRNOG00000005993","Oxsm","rat"
"8:0;0","10:0;0","ENSRNOG00000010539","Mcat","rat"
"8:0;0","10:0;0","ENSRNOG00000028047","Mecr","rat"
"8:0;0","10:0;0","ENSRNOG00000045636","Fasn","rat"
"8:0;0","10:0;0","ENSRNOG00000000466","Hsd17b8","rat"
"8:0;0","10:0;0","ENSRNOG00000024411","Cbr4","rat"
"8:0;0","10:0;0","ENSRNOG00000005993","Oxsm","rat"
"10:0;0","12:0;0","ENSRNOG00000010539","Mcat","rat"
"10:0;0","12:0;0","ENSRNOG00000028047","Mecr","rat"
"10:0;0","12:0;0","ENSRNOG00000045636","Fasn","rat"
"10:0;0","12:0;0","ENSRNOG00000000466","Hsd17b8","rat"
"10:0;0","12:0;0","ENSRNOG00000024411","Cbr4","rat"
"10:0;0","12:0;0","ENSRNOG00000005993","Oxsm","rat"
"12:0;0","14:0;0","ENSRNOG00000010539","Mcat","rat"
"12:0;0","14:0;0","ENSRNOG00000028047","Mecr","rat"
"12:0;0","14:0;0","ENSRNOG00000045636","Fasn","rat"
"12:0;0","14:0;0","ENSRNOG00000000466","Hsd17b8","rat"
"12:0;0","14:0;0","ENSRNOG00000024411","Cbr4","rat"
"12:0;0","14:0;0","ENSRNOG00000005993","Oxsm","rat"
"14:0;0","16:0;0","ENSRNOG00000010539","Mcat","rat"
"14:0;0","16:0;0","ENSRNOG00000028047","Mecr","rat"
"14:0;0","16:0;0","ENSRNOG00000045636","Fasn","rat"
"14:0;0","16:0;0","ENSRNOG00000000466","Hsd17b8","rat"
"14:0;0","16:0;0","ENSRNOG00000024411","Cbr4","rat"
"14:0;0","16:0;0","ENSRNOG00000005993","Oxsm","rat"
"16:0;0","18:0;0","ENSRNOG00000048949","Elovl6","rat"
"16:0;0","18:0;0","ENSRNOG00000030232","Hacd3","rat"
"16:0;0","18:0;0","ENSRNOG00000009630","Hsd17b12","rat"
"16:0;0","18:0;0","ENSRNOG00000005772","Hacd4","rat"
"16:0;0","18:0;0","ENSRNOG00000043192","Hacd1","rat"
"16:0;0","18:0;0","ENSRNOG00000021808","Tecr","rat"
"18:0;0","20:0;0","ENSRNOG00000019124","Elovl3","rat"
"18:0;0","20:0;0","ENSRNOG00000030232","Hacd3","rat"
"18:0;0","20:0;0","ENSRNOG00000009630","Hsd17b12","rat"
"18:0;0","20:0;0","ENSRNOG00000005772","Hacd4","rat"
"18:0;0","20:0;0","ENSRNOG00000043192","Hacd1","rat"
"18:0;0","20:0;0","ENSRNOG00000021808","Tecr","rat"
"20:0;0","22:0;0","ENSRNOG00000019124","Elovl3","rat"
"20:0;0","22:0;0","ENSRNOG00000010450","Elovl7","rat"
"20:0;0","22:0;0","ENSRNOG00000030232","Hacd3","rat"
"20:0;0","22:0;0","ENSRNOG00000009630","Hsd17b12","rat"
"20:0;0","22:0;0","ENSRNOG00000005772","Hacd4","rat"
"20:0;0","22:0;0","ENSRNOG00000028448","Elovl1","rat"
"20:0;0","22:0;0","ENSRNOG00000043192","Hacd1","rat"
"20:0;0","22:0;0","ENSRNOG00000021808","Tecr","rat"
"22:0;0","24:0;0","ENSRNOG00000010450","Elovl7","rat"
"22:0;0","24:0;0","ENSRNOG00000030232","Hacd3","rat"
"22:0;0","24:0;0","ENSRNOG00000009630","Hsd17b12","rat"
"22:0;0","24:0;0","ENSRNOG00000005772","Hacd4","rat"
"22:0;0","24:0;0","ENSRNOG00000028448","Elovl1","rat"
"22:0;0","24:0;0","ENSRNOG00000043192","Hacd1","rat"
"22:0;0","24:0;0","ENSRNOG00000021808","Tecr","rat"
"24:0;0","26:0;0","ENSRNOG00000030232","Hacd3","rat"
"24:0;0","26:0;0","ENSRNOG00000009630","Hsd17b12","rat"
"24:0;0","26:0;0","ENSRNOG00000005772","Hacd4","rat"
"24:0;0","26:0;0","ENSRNOG00000028448","Elovl1","rat"
"24:0;0","26:0;0","ENSRNOG00000043192","Hacd1","rat"
"24:0;0","26:0;0","ENSRNOG00000021808","Tecr","rat"
"26:0;0","28:0;0","ENSRNOG00000030232","Hacd3","rat"
"26:0;0","28:0;0","ENSRNOG00000009630","Hsd17b12","rat"
"26:0;0","28:0;0","ENSRNOG00000005772","Hacd4","rat"
"26:0;0","28:0;0","ENSRNOG00000009773","Elovl4","rat"
"26:0;0","28:0;0","ENSRNOG00000043192","Hacd1","rat"
"26:0;0","28:0;0","ENSRNOG00000021808","Tecr","rat"
"16:0;0","w7-16:1;0","ENSRNOG00000046005","Scd2","rat"
"16:0;0","w7-16:1;0","ENSRNOG00000013279","Scd3","rat"
"16:0;0","w7-16:1;0","ENSRNOG00000013552","Scd","rat"
"16:0;0","w7-16:1;0","ENSRNOG00000032554","Scd4","rat"
"w7-16:1;0","w7-18:1;0","ENSRNOG00000048949","Elovl6","rat"
"w7-16:1;0","w7-18:1;0","ENSRNOG00000030232","Hacd3","rat"
"w7-16:1;0","w7-18:1;0","ENSRNOG00000009630","Hsd17b12","rat"
"w7-16:1;0","w7-18:1;0","ENSRNOG00000005772","Hacd4","rat"
"w7-16:1;0","w7-18:1;0","ENSRNOG00000006331","Elovl5","rat"
"w7-16:1;0","w7-18:1;0","ENSRNOG00000043192","Hacd1","rat"
"w7-16:1;0","w7-18:1;0","ENSRNOG00000021808","Tecr","rat"
"16:0;0","w10-16:1;0","ENSRNOG00000020440","Fads2","rat"
"18:0;0","w9-18:1;0","ENSRNOG00000046005","Scd2","rat"
"18:0;0","w9-18:1;0","ENSRNOG00000013279","Scd3","rat"
"18:0;0","w9-18:1;0","ENSRNOG00000013552","Scd","rat"
"18:0;0","w9-18:1;0","ENSRNOG00000032554","Scd4","rat"
"w9-18:1;0","w9-18:2;0","ENSRNOG00000020440","Fads2","rat"
"w9-18:1;0","w9-20:1;0","ENSRNOG00000019124","Elovl3","rat"
"w9-18:1;0","w9-20:1;0","ENSRNOG00000010450","Elovl7","rat"
"w9-18:1;0","w9-20:1;0","ENSRNOG00000030232","Hacd3","rat"
"w9-18:1;0","w9-20:1;0","ENSRNOG00000009630","Hsd17b12","rat"
"w9-18:1;0","w9-20:1;0","ENSRNOG00000005772","Hacd4","rat"
"w9-18:1;0","w9-20:1;0","ENSRNOG00000006331","Elovl5","rat"
"w9-18:1;0","w9-20:1;0","ENSRNOG00000043192","Hacd1","rat"
"w9-18:1;0","w9-20:1;0","ENSRNOG00000021808","Tecr","rat"
"w9-20:1;0","w9-20:2;0","ENSRNOG00000020440","Fads2","rat"
"w9-18:2;0","w9-20:2;0","ENSRNOG00000030232","Hacd3","rat"
"w9-18:2;0","w9-20:2;0","ENSRNOG00000009630","Hsd17b12","rat"
"w9-18:2;0","w9-20:2;0","ENSRNOG00000005772","Hacd4","rat"
"w9-18:2;0","w9-20:2;0","ENSRNOG00000006331","Elovl5","rat"
"w9-18:2;0","w9-20:2;0","ENSRNOG00000043192","Hacd1","rat"
"w9-18:2;0","w9-20:2;0","ENSRNOG00000021808","Tecr","rat"
"w9-20:2;0","w9-20:3;0","ENSRNOG00000020480","Fads1","rat"
"w9-20:1;0","w9-22:1;0","ENSRNOG00000019124","Elovl3","rat"
"w9-20:1;0","w9-22:1;0","ENSRNOG00000030232","Hacd3","rat"
"w9-20:1;0","w9-22:1;0","ENSRNOG00000009630","Hsd17b12","rat"
"w9-20:1;0","w9-22:1;0","ENSRNOG00000005772","Hacd4","rat"
"w9-20:1;0","w9-22:1;0","ENSRNOG00000028448","Elovl1","rat"
"w9-20:1;0","w9-22:1;0","ENSRNOG00000043192","Hacd1","rat"
"w9-20:1;0","w9-22:1;0","ENSRNOG00000021808","Tecr","rat"
"w9-22:1;0","w9-24:1;0","ENSRNOG00000019124","Elovl3","rat"
"w9-22:1;0","w9-24:1;0","ENSRNOG00000030232","Hacd3","rat"
"w9-22:1;0","w9-24:1;0","ENSRNOG00000009630","Hsd17b12","rat"
"w9-22:1;0","w9-24:1;0","ENSRNOG00000005772","Hacd4","rat"
"w9-22:1;0","w9-24:1;0","ENSRNOG00000028448","Elovl1","rat"
"w9-22:1;0","w9-24:1;0","ENSRNOG00000043192","Hacd1","rat"
"w9-22:1;0","w9-24:1;0","ENSRNOG00000021808","Tecr","rat"
"w9-24:1;0","w9-26:1;0","ENSRNOG00000030232","Hacd3","rat"
"w9-24:1;0","w9-26:1;0","ENSRNOG00000009630","Hsd17b12","rat"
"w9-24:1;0","w9-26:1;0","ENSRNOG00000005772","Hacd4","rat"
"w9-24:1;0","w9-26:1;0","ENSRNOG00000009773","Elovl4","rat"
"w9-24:1;0","w9-26:1;0","ENSRNOG00000028448","Elovl1","rat"
"w9-24:1;0","w9-26:1;0","ENSRNOG00000043192","Hacd1","rat"
"w9-24:1;0","w9-26:1;0","ENSRNOG00000021808","Tecr","rat"
"w6-18:2;0","w6-18:3;0","ENSRNOG00000020440","Fads2","rat"
"w6-18:3;0","w6-20:3;0","ENSRNOG00000030232","Hacd3","rat"
"w6-18:3;0","w6-20:3;0","ENSRNOG00000009630","Hsd17b12","rat"
"w6-18:3;0","w6-20:3;0","ENSRNOG00000005772","Hacd4","rat"
"w6-18:3;0","w6-20:3;0","ENSRNOG00000006331","Elovl5","rat"
"w6-18:3;0","w6-20:3;0","ENSRNOG00000043192","Hacd1","rat"
"w6-18:3;0","w6-20:3;0","ENSRNOG00000021808","Tecr","rat"
"w6-20:3;0","w6-20:4;0","ENSRNOG00000020480","Fads1","rat"
"w6-20:4;0","w6-22:4;0","ENSRNOG00000030232","Hacd3","rat"
"w6-20:4;0","w6-22:4;0","ENSRNOG00000009630","Hsd17b12","rat"
"w6-20:4;0","w6-22:4;0","ENSRNOG00000005772","Hacd4","rat"
"w6-20:4;0","w6-22:4;0","ENSRNOG00000006331","Elovl5","rat"
