"lipid","type","mean_all","mean_ctrl","mean_exp","sd_ctrl","sd_exp","FC","log2FC","statistics","p_value","mlog10p","adj_p_value","mlog10padj","sig","Significance"
"LPC_18:1;0","species",0.469018952014588,0.456431430873408,0.481606473155768,0.123137620325609,0.0729043500899223,1.05515624161593,0.0774566409372126,0.393380033614539,0.70431467992601,0.152233259578108,0.771851704028504,0.11246613270662,"no","No change"
"LPC_18:0;0","species",0.0983908692605022,0.127154616174031,0.0696271223469738,0.0229045373689207,0.0115132545689464,0.547578408413254,-0.868862534137525,-5.01788432985631,0.0010295884636641,2.98733633226052,0.00332228580025693,2.47856301001359,"yes","Decrease"
"LPC_20:4;0","species",0.0263951798891283,0.0260434033031844,0.0267469564750722,0.00615880546066992,0.00392417101501825,1.02701464027944,0.0384567476814193,0.215425011120825,0.834826713932152,0.0784036622327244,0.878764962033844,0.0561272675215722,"no","No change"
"LPC_20:3;0","species",0.0119821315798556,0.012340927748401,0.0116233354113103,0.00221244589909112,0.00176334955678777,0.941852642546778,-0.0864267340903368,-0.567153495991059,0.586167551686719,0.231978226350406,0.679614552680254,0.167737330095718,"no","No change"
"LPC_20:0;0","species",0.00428873213800392,0.0056461288118613,0.00293133546414655,0.000837317408505819,0.000432759958734977,0.519176158005542,-0.945703962545983,-6.44053574706883,0.000200310845995791,3.69829553483724,0.00106832451197755,2.97129680690098,"yes","Decrease"
"LPC_22:6;0","species",0.00547496403258009,0.0067687475966093,0.00418118046855088,0.000900190169928721,0.000579703562018996,0.617718478769304,-0.694978605979942,-5.40391875722072,0.000643003978658858,3.1917863398219,0.00261858722124513,2.5819329558184,"yes","Decrease"
"LPC_22:4;0","species",0.00131869743355893,0.00150121125190309,0.00113618361521477,0.000158982872071838,0.000152940129489204,0.75684459050945,-0.401931005401706,-3.69995861378716,0.00604296726219516,2.21874975853766,0.012395830281426,1.90672437857222,"yes","Decrease"
"LPE_16:0;0","species",0.0149569230600998,0.0150601676130463,0.0148536785071533,0.00308655196756371,0.00201027102215615,0.986289056589643,-0.0199175685749297,-0.125350002342744,0.903339243456634,0.0441491224516696,0.91477391742444,0.0386862267501674,"no","No change"
"LPE_18:1;0","species",0.0870506994065216,0.0826089271725265,0.0914924716405167,0.0178381022236451,0.0117532589281597,1.10753734217414,0.147355342086138,0.929883299132088,0.379635606117375,0.420633061747615,0.474544507646719,0.323723048739558,"no","No change"
"LPE_18:0;0","species",0.0505673315926829,0.0609305582376706,0.0402041049476952,0.00772463814579639,0.00454194622966385,0.659834836747627,-0.599823146211128,-5.17194725687946,0.000851104078934107,3.07001732811411,0.00298907431669087,2.52446328705924,"yes","Decrease"
"LPE_20:4;0","species",0.0138443727286551,0.0140022087710181,0.013686536686292,0.00307088105081977,0.00193148484510067,0.977455550771426,-0.0328969967023342,-0.194570796942807,0.850579209364702,0.0702852369153592,0.883718659080209,0.0536859750958976,"no","No change"
"LPE_22:6;0","species",0.00710566880847687,0.00884843338594762,0.00536290423100611,0.00160393616936055,0.000515735639767083,0.606085167519376,-0.722407558409431,-4.6259618257268,0.00169695668336811,2.77032924337137,0.00502801980257217,2.29860302053841,"yes","Decrease"
"LPS_16:0;0","species",0.00857932940107987,0.0107916479947129,0.00636701080744688,0.00177138249992921,0.000871901771623256,0.589994300274273,-0.761227077710782,-5.01119459262783,0.00103821431258029,2.9837129883335,0.00332228580025693,2.47856301001359,"yes","Decrease"
"LPS_18:1;0","species",0.0310654508374975,0.0377823763272855,0.0243485253477096,0.00659526109221677,0.00259601226443253,0.644441343148807,-0.633879043979934,-4.23813481080546,0.00284468240975432,2.54596621271013,0.00734111589614019,2.13423791955246,"yes","Decrease"
"LPS_18:0;0","species",0.0752074893724328,0.0924982585434661,0.0579167202013995,0.00621306784532999,0.0048523475840654,0.626138492912098,-0.675446298849181,-9.80883699441952,0.00000980205319186453,5.00868294507267,0.00011202346504988,3.95069099809498,"yes","Decrease"
"LPS_20:4;0","species",0.00265102051955307,0.00304507548379911,0.00225696555530702,0.00033320836844754,0.000216408327893888,0.741185421285902,-0.432093590269863,-4.4354248701288,0.00218119026827399,2.66130644865454,0.00601707660213515,2.22061445956155,"yes","Decrease"
"LPS_20:1;0","species",0.00204391955732588,0.00238976438707362,0.00169807472757813,0.000358492441136628,0.0000998923789982983,0.710561566974182,-0.492968436946127,-4.15603063206265,0.00318250724271465,2.49723059931062,0.00795626810678662,2.09929059063858,"yes","Decrease"
"LPS_20:0;0","species",0.00205362726221778,0.00267622838479784,0.00143102613963773,0.0000969525403471788,0.000146591048094146,0.534717495624285,-0.903151213293049,-15.8425420212709,0.000000252086615418729,6.59845021265002,0.00000403338584669967,5.3943302299941,"yes","Decrease"
"LPS_22:6;0","species",0.00117787176848095,0.00160577830623207,0.000749965230729834,0.000303339083246211,0.0000942106304682318,0.467041575925641,-1.09837711087983,-6.02475425607325,0.000314606107297584,3.50223285088026,0.00157303053648792,2.80326284654424,"yes","Decrease"
"LPS_22:5;0","species",0.00150118697386889,0.00196060934371462,0.00104176460402316,0.000454016164626206,0.00020851107233552,0.531347362677264,-0.912272778925311,-4.11242775066356,0.00337929866683664,2.4711734230144,0.00819223919233124,2.08659737590034,"yes","Decrease"
"LPS_22:1;0","species",0.00198033264318809,0.00190827929229464,0.00205238599408155,0.000149392333798379,0.000123672520334055,1.07551656739598,0.105029748392703,1.66150026487454,0.135189401262211,0.869057355389699,0.189739510543454,0.721842224070247,"no","No change"
"LPS_22:0;0","species",0.00326698712568629,0.00398542993299855,0.00254854431837402,0.000276070354324984,0.000195054971086508,0.63946534281599,-0.645061923587174,-9.50512105367836,0.0000123826045547081,4.90718799628788,0.000123826045547081,3.90718799628788,"yes","Decrease"
"LPS_24:1;0","species",0.00294608510431265,0.00269455093739212,0.00319761927123318,0.000289369652992687,0.000339287797175691,1.18669839447457,0.246953313172101,2.52259823588162,0.0356641644362475,1.44776794646393,0.0580230334671756,1.23639956985226,"no","No change"
