"path","from","to","score","cal_score","Type","Significant","rep_sub_path"
"PC_40:8;0 --> LPC_22:4;0","PC_40:8;0","LPC_22:4;0",-3.25652075956605,-0.51772557352419,"Suppressed","no","40:8"
"PE_34:1;0 --> PS_34:1;0 --> LPS_16:0;0","PE_34:1;0","LPS_16:0;0",-3.74588982733203,-0.526133481428882,"Suppressed","no","34:1"
"PE_40:4;0 --> PC_40:4;0 --> PS_40:4;0 --> LPS_20:4;0","PE_40:4;0","LPS_20:4;0",-4.11850906256292,-0.527482083762733,"Suppressed","no","40:4"
"PE_38:5;0 --> LPE_18:0;0","PE_38:5;0","LPE_18:0;0",-3.2974368461442,-0.534043959171274,"Suppressed","no","38:5"
"PS_40:4;0 --> PE_40:4;0 --> LPE_20:4;0","PS_40:4;0","LPE_20:4;0",-3.77284761999237,-0.537102981220519,"Suppressed","no","40:4"
"PS_34:1;0 --> PE_34:1;0 --> LPE_18:0;0","PS_34:1;0","LPE_18:0;0",-3.77802256146827,-0.53920873669378,"Suppressed","no","34:1"
"PC_28:0;0 --> LPC_16:0;0","PC_28:0;0","LPC_16:0;0",-3.34001836635695,-0.551026562503671,"Suppressed","no","28:0"
"PC_40:5;0 --> LPC_20:0;0","PC_40:5;0","LPC_20:0;0",-3.34572064592535,-0.553300777973592,"Suppressed","no","40:5"
"PS_40:4;0 --> PE_40:4;0 --> PC_40:4;0 --> LPC_18:0;0","PS_40:4;0","LPC_18:0;0",-4.22747464175323,-0.571782566560431,"Suppressed","no","40:4"
"PC_40:4;0 --> PS_40:4;0 --> PE_40:4;0 --> LPE_18:0;0","PC_40:4;0","LPE_18:0;0",-4.25412597536266,-0.582617795032333,"Suppressed","no","40:4"
"PC_30:0;0 --> LPC_16:0;0","PC_30:0;0","LPC_16:0;0",-3.4919747501195,-0.61163066908257,"Suppressed","no","30:0"
"PE_40:7;0 --> PC_40:7;0 --> LPC_18:2;0","PE_40:7;0","LPC_18:2;0",-3.97006969597842,-0.617355379801281,"Suppressed","no","40:7"
"PE_38:6;0 --> PC_38:6;0 --> LPC_20:3;0","PE_38:6;0","LPC_20:3;0",-3.9701184744773,-0.617375228449129,"Suppressed","no","38:6"
"PE_36:4;0 --> PC_36:4;0 --> LPC_18:2;0","PE_36:4;0","LPC_18:2;0",-3.97108661452434,-0.617769178064298,"Suppressed","no","36:4"
"PE_40:6;0 --> PC_40:6;0 --> LPC_18:1;0","PE_40:6;0","LPC_18:1;0",-3.98650300413019,-0.624042320850871,"Suppressed","no","40:6"
"PC_32:0;0 --> LPC_16:0;0","PC_32:0;0","LPC_16:0;0",-3.55195771567453,-0.635553415514177,"Suppressed","no","32:0"
"PE_34:0;0 --> PS_34:0;0 --> LPS_18:0;0","PE_34:0;0","LPS_18:0;0",-4.01681228885138,-0.63637558925392,"Suppressed","no","34:0"
"PS_40:4;0 --> PE_40:4;0 --> PC_40:4;0 --> LPC_20:0;0","PS_40:4;0","LPC_20:0;0",-4.44562981797168,-0.660474607690365,"Suppressed","no","40:4"
"PS_42:7;0 --> LPS_20:1;0","PS_42:7;0","LPS_20:1;0",-3.61981163485998,-0.662615300301698,"Suppressed","no","42:7"
"PE_40:6;0 --> PC_40:6;0 --> LPC_20:4;0","PE_40:6;0","LPC_20:4;0",-4.08522261595068,-0.664212700337784,"Suppressed","no","40:6"
"PE_40:5;0 --> PC_40:5;0 --> LPC_22:4;0","PE_40:5;0","LPC_22:4;0",-4.09417178378613,-0.667854240872764,"Suppressed","no","40:5"
"PE_36:4;0 --> PC_36:4;0 --> LPC_16:0;0","PE_36:4;0","LPC_16:0;0",-4.11180743430187,-0.675030431709131,"Suppressed","no","36:4"
"PS_38:4;0 --> LPS_18:0;0","PS_38:4;0","LPS_18:0;0",-3.6634774260494,-0.680030338732931,"Suppressed","no","38:4"
"PC_40:4;0 --> PS_40:4;0 --> LPS_18:0;0","PC_40:4;0","LPS_18:0;0",-4.13250031236994,-0.683450650846359,"Suppressed","no","40:4"
"PS_40:1;0 --> LPS_18:1;0","PS_40:1;0","LPS_18:1;0",-3.67860384186306,-0.686063141655907,"Suppressed","no","40:1"
"PE_40:7;0 --> LPE_20:4;0","PE_40:7;0","LPE_20:4;0",-3.67875454311971,-0.686123245185574,"Suppressed","no","40:7"
"PE_38:5;0 --> PS_38:5;0 --> LPS_18:1;0","PE_38:5;0","LPS_18:1;0",-4.14590580181954,-0.688905530464175,"Suppressed","no","38:5"
"PS_38:1;0 --> LPS_20:1;0","PS_38:1;0","LPS_20:1;0",-3.7062036467262,-0.697070652324864,"Suppressed","no","38:1"
"PC_40:8;0 --> LPC_22:6;0","PC_40:8;0","LPC_22:6;0",-3.72841018175441,-0.705927188537918,"Suppressed","no","40:8"
"PS_38:1;0 --> LPS_18:1;0","PS_38:1;0","LPS_18:1;0",-3.73060196781619,-0.706801329082707,"Suppressed","no","38:1"
"PE_38:5;0 --> PS_38:5;0 --> LPS_20:4;0","PE_38:5;0","LPS_20:4;0",-4.19229098560198,-0.707780305199908,"Suppressed","no","38:5"
"PE_38:4;0 --> PS_38:4;0 --> LPS_18:0;0","PE_38:4;0","LPS_18:0;0",-4.20015963739174,-0.710982168766997,"Suppressed","no","38:4"
"PE_36:3;0 --> LPE_18:0;0","PE_36:3;0","LPE_18:0;0",-3.77777425549619,-0.725614848326468,"Suppressed","no","36:3"
"PE_40:7;0 --> PC_40:7;0 --> LPC_18:1;0","PE_40:7;0","LPC_18:1;0",-4.2482281503782,-0.730541913506967,"Suppressed","no","40:7"
"PE_36:4;0 --> PC_36:4;0 --> LPC_18:1;0","PE_36:4;0","LPC_18:1;0",-4.24924506892412,-0.730955711769984,"Suppressed","no","36:4"
"PE_38:4;0 --> LPE_18:0;0","PE_38:4;0","LPE_18:0;0",-3.83928378486644,-0.750146427594616,"Suppressed","no","38:4"
"PC_40:7;0 --> LPC_22:4;0","PC_40:7;0","LPC_22:4;0",-3.86711517530361,-0.761246300535319,"Suppressed","no","40:7"
"PS_40:6;0 --> PE_40:6;0 --> LPE_20:4;0","PS_40:6;0","LPE_20:4;0",-4.3289375365902,-0.763383682356173,"Suppressed","no","40:6"
"PE_40:7;0 --> PC_40:7;0 --> LPC_20:4;0","PE_40:7;0","LPC_20:4;0",-4.34694776219869,-0.77071229299388,"Suppressed","no","40:7"
"PE_36:4;0 --> PC_36:4;0 --> LPC_20:4;0","PE_36:4;0","LPC_20:4;0",-4.34796468074462,-0.771126091256897,"Suppressed","no","36:4"
"PS_38:5;0 --> PE_38:5;0 --> LPE_18:0;0","PS_38:5;0","LPE_18:0;0",-4.34888790782517,-0.771501765162967,"Suppressed","no","38:5"
"PE_40:5;0 --> PC_40:5;0 --> LPC_18:0;0","PE_40:5;0","LPC_18:0;0",-4.40413485924964,-0.793982516082569,"Suppressed","no","40:5"
"PE_40:4;0 --> PC_40:4;0 --> PS_40:4;0 --> LPS_18:0;0","PE_40:4;0","LPS_18:0;0",-4.7970648794057,-0.803352230231831,"Suppressed","no","40:4"
"PE_40:6;0 --> PC_40:6;0 --> LPC_20:3;0","PE_40:6;0","LPC_20:3;0",-4.51991736585983,-0.84109602415566,"Suppressed","no","40:6"
"PE_40:4;0 --> LPE_18:0;0","PE_40:4;0","LPE_18:0;0",-4.08145288443433,-0.846729681005424,"Suppressed","no","40:4"
"PS_42:7;0 --> LPS_22:6;0","PS_42:7;0","LPS_22:6;0",-4.08185554147879,-0.846890270970996,"Suppressed","no","42:7"
"PS_40:6;0 --> PE_40:6;0 --> PC_40:6;0 --> LPC_18:2;0","PS_40:6;0","LPC_18:2;0",-4.91547100097938,-0.851490811157055,"Suppressed","no","40:6"
"PC_40:4;0 --> PS_40:4;0 --> LPS_20:0;0","PC_40:4;0","LPS_20:0;0",-4.55665032941899,-0.856043176587067,"Suppressed","no","40:4"
"PS_38:5;0 --> LPS_18:1;0","PS_38:5;0","LPS_18:1;0",-4.13887725790126,-0.869631995233001,"Suppressed","no","38:5"
"PS_40:7;0 --> PE_40:7;0 --> LPE_18:1;0","PS_40:7;0","LPE_18:1;0",-4.6169326155859,-0.880572875063464,"Suppressed","no","40:7"
"PS_38:5;0 --> LPS_20:4;0","PS_38:5;0","LPS_20:4;0",-4.19568727384736,-0.892289287910657,"Suppressed","no","38:5"
"PS_42:4;0 --> LPS_20:4;0","PS_42:4;0","LPS_20:4;0",-4.19577969799782,-0.892326149034393,"Suppressed","no","42:4"
"PC_38:6;0 --> LPC_22:6;0","PC_38:6;0","LPC_22:6;0",-4.20556649783054,-0.896229376035737,"Suppressed","no","38:6"
"PE_40:5;0 --> PC_40:5;0 --> LPC_20:0;0","PE_40:5;0","LPC_20:0;0",-4.65603875867931,-0.896485707168074,"Suppressed","no","40:5"
"PS_34:0;0 --> LPS_16:0;0","PS_34:0;0","LPS_16:0;0",-4.32792449300874,-0.945028885453831,"Suppressed","no","34:0"
"PC_40:6;0 --> LPC_22:4;0","PC_40:6;0","LPC_22:4;0",-4.33322892772988,-0.947144430185952,"Suppressed","no","40:6"
"PE_40:7;0 --> PC_40:7;0 --> LPC_20:3;0","PE_40:7;0","LPC_20:3;0",-4.78164251210784,-0.947595616811756,"Suppressed","no","40:7"
"PE_36:4;0 --> PC_36:4;0 --> LPC_20:3;0","PE_36:4;0","LPC_20:3;0",-4.78265943065376,-0.948009415074772,"Suppressed","no","36:4"
"PS_40:6;0 --> PE_40:6;0 --> PC_40:6;0 --> LPC_18:1;0","PS_40:6;0","LPC_18:1;0",-5.156363288767,-0.949426734872887,"Suppressed","no","40:6"
"PC_40:7;0 --> LPC_22:6;0","PC_40:7;0","LPC_22:6;0",-4.33900459749197,-0.949447915549048,"Suppressed","no","40:7"
"PE_40:4;0 --> PC_40:4;0 --> PS_40:4;0 --> LPS_20:0;0","PE_40:4;0","LPS_20:0;0",-5.16438956918578,-0.952689857964267,"Suppressed","no","40:4"
"PC_36:4;0 --> LPC_22:4;0","PC_36:4;0","LPC_22:4;0",-4.40482739314399,-0.975699736132309,"Suppressed","no","36:4"
"PS_40:6;0 --> PE_40:6;0 --> PC_40:6;0 --> LPC_20:4;0","PS_40:6;0","LPC_20:4;0",-5.24185698045529,-0.98418460837837,"Suppressed","no","40:6"
"PE_38:6;0 --> PC_38:6;0","PE_38:6;0","PC_38:6;0",-4.47743459360539,-1.00465735150985,"Suppressed","no","38:6"
"PE_40:4;0 --> PS_40:4;0","PE_40:4;0","PS_40:4;0",-4.48757142296255,-1.00870017927083,"Suppressed","no","40:4"
"PS_40:4;0 --> PE_40:4;0","PS_40:4;0","PE_40:4;0",-4.48757142296255,-1.00870017927083,"Suppressed","no","40:4"
"PS_34:1;0 --> LPS_18:1;0","PS_34:1;0","LPS_18:1;0",-4.53107963617024,-1.02605237155791,"Suppressed","no","34:1"
"PC_40:7;0 --> PS_40:7;0 --> PE_40:7;0 --> LPE_18:1;0","PC_40:7;0","LPE_18:1;0",-5.36012314401019,-1.03226628869471,"Suppressed","no","40:7"
"PS_40:7;0 --> PE_40:7;0 --> PC_40:7;0 --> LPC_18:2;0","PS_40:7;0","LPC_18:2;0",-5.36876350716793,-1.03577907009118,"Suppressed","no","40:7"
"PC_40:6;0 --> PS_40:6;0 --> PE_40:6;0 --> LPE_20:4;0","PC_40:6;0","LPE_20:4;0",-5.44030428457994,-1.06486431886997,"Suppressed","no","40:6"
"PC_40:7;0 --> PS_40:7;0","PC_40:7;0","PS_40:7;0",-4.65604996954364,-1.07589374850721,"Suppressed","no","40:7"
"PS_40:1;0 --> LPS_22:0;0","PS_40:1;0","LPS_22:0;0",-4.65914803627336,-1.07712933704668,"Suppressed","no","40:1"
"PC_40:6;0 --> LPC_18:0;0","PC_40:6;0","LPC_18:0;0",-4.71285461472459,-1.09854889918585,"Suppressed","no","40:6"
"PS_34:1;0 --> LPS_16:0;0","PS_34:1;0","LPS_16:0;0",-4.74032652814776,-1.10950540346557,"Suppressed","no","34:1"
"PS_38:1;0 --> LPS_18:0;0","PS_38:1;0","LPS_18:0;0",-4.74703482276851,-1.11218084356286,"Suppressed","no","38:1"
"PC_36:4;0 --> LPC_18:0;0","PC_36:4;0","LPC_18:0;0",-4.78445308013869,-1.12710420513221,"Suppressed","no","36:4"
"PS_40:7;0 --> PE_40:7;0 --> LPE_20:4;0","PS_40:7;0","LPE_20:4;0",-5.23293492270885,-1.13123275900768,"Suppressed","no","40:7"
"PS_40:7;0 --> PE_40:7;0 --> PC_40:7;0 --> LPC_18:1;0","PS_40:7;0","LPC_18:1;0",-5.60965579495555,-1.13371499380701,"Suppressed","no","40:7"
"PC_40:6;0 --> PS_40:6;0","PC_40:6;0","PS_40:6;0",-4.80165784257744,-1.13396590604062,"Suppressed","no","40:6"
"PC_40:6;0 --> LPC_22:6;0","PC_40:6;0","LPC_22:6;0",-4.80511834991825,-1.13534604519968,"Suppressed","no","40:6"
"PS_40:6;0 --> PE_40:6;0 --> PC_40:6;0 --> LPC_20:3;0","PS_40:6;0","LPC_20:3;0",-5.61831367676833,-1.13723489749735,"Suppressed","no","40:6"
"PS_40:7;0 --> LPS_18:1;0","PS_40:7;0","LPS_18:1;0",-4.84029160847358,-1.14937404361234,"Suppressed","no","40:7"
"PS_40:7;0 --> PE_40:7;0 --> PC_40:7;0 --> LPC_20:4;0","PS_40:7;0","LPC_20:4;0",-5.69514948664384,-1.1684728673125,"Suppressed","no","40:7"
"PE_38:6;0 --> LPE_22:6;0","PE_38:6;0","LPE_22:6;0",-4.90447844755357,-1.17497340271952,"Suppressed","no","38:6"
"PS_40:4;0 --> LPS_20:4;0","PS_40:4;0","LPS_20:4;0",-4.93160173314836,-1.18579086527197,"Suppressed","no","40:4"
"PS_40:6;0 --> LPS_22:6;0","PS_40:6;0","LPS_22:6;0",-4.95743131460993,-1.19609236540658,"Suppressed","no","40:6"
"PE_40:6;0 --> LPE_22:6;0","PE_40:6;0","LPE_22:6;0",-4.97828996798339,-1.20441133181547,"Suppressed","no","40:6"
"PE_40:4;0 --> PS_40:4;0 --> LPS_20:4;0","PE_40:4;0","LPS_20:4;0",-5.43330904013292,-1.21276776697465,"Suppressed","no","40:4"
"PC_40:7;0 --> PS_40:7;0 --> PE_40:7;0 --> LPE_20:4;0","PC_40:7;0","LPE_20:4;0",-5.89359679076849,-1.24915257780409,"Suppressed","no","40:7"
"PC_40:7;0 --> PS_40:7;0 --> LPS_18:1;0","PC_40:7;0","LPS_18:1;0",-5.5244860135936,-1.24986894228158,"Suppressed","no","40:7"
"PE_40:6;0 --> LPE_18:0;0","PE_40:6;0","LPE_18:0;0",-5.11752714594125,-1.25994269261627,"Suppressed","no","40:6"
"PS_42:4;0 --> LPS_22:0;0","PS_42:4;0","LPS_22:0;0",-5.11951387646201,-1.26073505174751,"Suppressed","no","42:4"
"PS_34:0;0 --> LPS_18:0;0","PS_34:0;0","LPS_18:0;0",-5.13511045598353,-1.26695536802633,"Suppressed","no","34:0"
"PE_40:6;0 --> PC_40:6;0","PE_40:6;0","PC_40:6;0",-5.15079796612293,-1.27321194976975,"Suppressed","no","40:6"
"PS_40:4;0 --> PE_40:4;0 --> LPE_18:0;0","PS_40:4;0","LPE_18:0;0",-5.58990596235611,-1.27648922693771,"Suppressed","no","40:4"
"PE_40:6;0 --> PS_40:6;0","PE_40:6;0","PS_40:6;0",-5.16863969634832,-1.2803276897825,"Suppressed","no","40:6"
"PS_40:6;0 --> PE_40:6;0","PS_40:6;0","PE_40:6;0",-5.16863969634832,-1.2803276897825,"Suppressed","no","40:6"
"PE_38:6;0 --> PC_38:6;0 --> LPC_22:6;0","PE_38:6;0","LPC_22:6;0",-5.62618799090644,-1.29125288765866,"Suppressed","no","38:6"
"PS_38:1;0 --> LPS_20:0;0","PS_38:1;0","LPS_20:0;0",-5.26651038084999,-1.31936103111126,"Suppressed","no","38:1"
"PS_40:7;0 --> PE_40:7;0 --> PC_40:7;0 --> LPC_20:3;0","PS_40:7;0","LPC_20:3;0",-6.07160618295688,-1.32152315643147,"Suppressed","no","40:7"
"PS_40:7;0 --> LPS_22:6;0","PS_40:7;0","LPS_22:6;0",-5.2779371940024,-1.3239183375238,"Suppressed","no","40:7"
"PE_40:6;0 --> PC_40:6;0 --> LPC_22:4;0","PE_40:6;0","LPC_22:4;0",-5.79069078249622,-1.3581913555371,"Suppressed","no","40:6"
"PE_36:4;0 --> LPE_18:0;0","PE_36:4;0","LPE_18:0;0",-5.36772067688236,-1.35972629524661,"Suppressed","no","36:4"
"PC_40:7;0 --> PS_40:7;0 --> LPS_22:6;0","PC_40:7;0","LPS_22:6;0",-5.881822137836,-1.39527396819782,"Suppressed","no","40:7"
"PE_40:7;0 --> PC_40:7;0","PE_40:7;0","PC_40:7;0",-5.47134449670439,-1.40105413462465,"Suppressed","no","40:7"
"PE_36:4;0 --> PC_36:4;0","PE_36:4;0","PC_36:4;0",-5.47258996247813,-1.40155085834644,"Suppressed","no","36:4"
"PS_42:6;0 --> LPS_22:6;0","PS_42:6;0","LPS_22:6;0",-5.4807806609299,-1.40481751914499,"Suppressed","no","42:6"
"PS_40:6;0 --> LPS_18:0;0","PS_40:6;0","LPS_18:0;0",-5.53621858403342,-1.42692758597528,"Suppressed","no","40:6"
"PC_40:6;0 --> PS_40:6;0 --> LPS_22:6;0","PC_40:6;0","LPS_22:6;0",-6.00071046832426,-1.44365127909085,"Suppressed","no","40:6"
"PS_40:6;0 --> PE_40:6;0 --> LPE_22:6;0","PS_40:6;0","LPE_22:6;0",-6.03230919921332,-1.45650924102678,"Suppressed","no","40:6"
"PE_40:7;0 --> PC_40:7;0 --> LPC_22:4;0","PE_40:7;0","LPC_22:4;0",-6.05241592874423,-1.4646909481932,"Suppressed","no","40:7"
"PE_36:4;0 --> PC_36:4;0 --> LPC_22:4;0","PE_36:4;0","LPC_22:4;0",-6.05343284729015,-1.46510474645621,"Suppressed","no","36:4"
"PE_40:6;0 --> PC_40:6;0 --> LPC_18:0;0","PE_40:6;0","LPC_18:0;0",-6.10065385795973,-1.4843196307469,"Suppressed","no","40:6"
"PS_40:6;0 --> PE_40:6;0 --> LPE_18:0;0","PS_40:6;0","LPE_18:0;0",-6.14599587895394,-1.50276992807336,"Suppressed","no","40:6"
"PC_40:6;0 --> PS_40:6;0 --> PE_40:6;0","PC_40:6;0","PE_40:6;0",-6.17316138987693,-1.51382395130754,"Suppressed","no","40:6"
"PE_40:6;0 --> PC_40:6;0 --> PS_40:6;0","PE_40:6;0","PS_40:6;0",-6.17316138987693,-1.51382395130754,"Suppressed","no","40:6"
"PS_40:6;0 --> PE_40:6;0 --> PC_40:6;0","PS_40:6;0","PC_40:6;0",-6.17316138987693,-1.51382395130754,"Suppressed","no","40:6"
"PE_40:6;0 --> PC_40:6;0 --> LPC_22:6;0","PE_40:6;0","LPC_22:6;0",-6.17598688228898,-1.51497368336519,"Suppressed","no","40:6"
"PE_40:7;0 --> LPE_22:6;0","PE_40:7;0","LPE_22:6;0",-5.76495025099114,-1.51815164632101,"Suppressed","no","40:7"
"PE_40:4;0 --> PS_40:4;0 --> LPS_18:0;0","PE_40:4;0","LPS_18:0;0",-6.21683780716165,-1.53159649137937,"Suppressed","no","40:4"
"PE_40:6;0 --> PS_40:6;0 --> LPS_22:6;0","PE_40:6;0","LPS_22:6;0",-6.3003498971907,-1.56557871929081,"Suppressed","no","40:6"
"PS_40:4;0 --> LPS_18:0;0","PS_40:4;0","LPS_18:0;0",-5.89122457215458,-1.56851308707447,"Suppressed","no","40:4"
"PS_40:6;0 --> PE_40:6;0 --> PC_40:6;0 --> LPC_22:4;0","PS_40:6;0","LPC_22:4;0",-6.71883573802939,-1.58465745979321,"Suppressed","no","40:6"
"PE_36:4;0 --> PC_36:4;0 --> LPC_18:0;0","PE_36:4;0","LPC_18:0;0",-6.36339592275367,-1.59123302166602,"Suppressed","no","36:4"
"PE_40:7;0 --> PC_40:7;0 --> LPC_22:6;0","PE_40:7;0","LPC_22:6;0",-6.43771202853699,-1.62147327602129,"Suppressed","no","40:7"
"PC_40:6;0 --> PS_40:6;0 --> LPS_18:0;0","PC_40:6;0","LPS_18:0;0",-6.47328829489304,-1.63594975231506,"Suppressed","no","40:6"
"PC_28:0;0 --> LPC_18:0;0","PC_28:0;0","LPC_18:0;0",-6.09763982007262,-1.65083678664264,"Suppressed","no","28:0"
"PC_40:6;0 --> PS_40:6;0 --> PE_40:6;0 --> LPE_22:6;0","PC_40:6;0","LPE_22:6;0",-6.9154674164981,-1.66459901890035,"Suppressed","no","40:6"
"PS_40:6;0 --> PE_40:6;0 --> PC_40:6;0 --> LPC_18:0;0","PS_40:6;0","LPC_18:0;0",-6.98727163561595,-1.69379137117773,"Suppressed","no","40:6"
"PE_40:4;0 --> PS_40:4;0 --> LPS_20:0;0","PE_40:4;0","LPS_20:0;0",-6.6409878242107,-1.70418901712008,"Suppressed","no","40:4"
"PC_40:6;0 --> PS_40:6;0 --> PE_40:6;0 --> LPE_18:0;0","PC_40:6;0","LPE_18:0;0",-7.01392296922538,-1.70462659964963,"Suppressed","no","40:6"
"PC_30:0;0 --> LPC_18:0;0","PC_30:0;0","LPC_18:0;0",-6.24959620383518,-1.71144089322154,"Suppressed","no","30:0"
"PS_40:6;0 --> PE_40:6;0 --> PC_40:6;0 --> LPC_22:6;0","PS_40:6;0","LPC_22:6;0",-7.05251194842899,-1.72031513562671,"Suppressed","no","40:6"
"PE_40:7;0 --> PS_40:7;0","PE_40:7;0","PS_40:7;0",-6.27580585874854,-1.72189397640525,"Suppressed","no","40:7"
"PS_40:7;0 --> PE_40:7;0","PS_40:7;0","PE_40:7;0",-6.27580585874854,-1.72189397640525,"Suppressed","no","40:7"
"PC_40:7;0 --> PS_40:7;0 --> PE_40:7;0","PC_40:7;0","PE_40:7;0",-6.69657849081613,-1.72680963051483,"Suppressed","no","40:7"
"PE_40:7;0 --> PC_40:7;0 --> PS_40:7;0","PE_40:7;0","PS_40:7;0",-6.69657849081613,-1.72680963051483,"Suppressed","no","40:7"
"PS_40:7;0 --> PE_40:7;0 --> PC_40:7;0","PS_40:7;0","PC_40:7;0",-6.69657849081613,-1.72680963051483,"Suppressed","no","40:7"
"PC_32:0;0 --> LPC_18:0;0","PC_32:0;0","LPC_18:0;0",-6.30957916939021,-1.73536363965315,"Suppressed","no","32:0"
"PE_40:6;0 --> PS_40:6;0 --> LPS_18:0;0","PE_40:6;0","LPS_18:0;0",-6.77292772375948,-1.75787719251503,"Suppressed","no","40:6"
"PE_40:6;0 --> PC_40:6;0 --> PS_40:6;0 --> LPS_22:6;0","PE_40:6;0","LPS_22:6;0",-7.14759747019462,-1.75897261400281,"Suppressed","no","40:6"
"PS_40:7;0 --> PE_40:7;0 --> PC_40:7;0 --> LPC_22:4;0","PS_40:7;0","LPC_22:4;0",-7.17212824421794,-1.76894571872734,"Suppressed","no","40:7"
"PC_28:0;0 --> LPC_20:0;0","PC_28:0;0","LPC_20:0;0",-6.40615782898265,-1.77388168828172,"Suppressed","no","28:0"
"PS_40:4;0 --> LPS_20:0;0","PS_40:4;0","LPS_20:0;0",-6.41070013023606,-1.77569327462287,"Suppressed","no","40:4"
"PE_40:7;0 --> PS_40:7;0 --> LPS_18:1;0","PE_40:7;0","LPS_18:1;0",-6.84701115906695,-1.78802277002608,"Suppressed","no","40:7"
"PE_40:7;0 --> PC_40:7;0 --> PS_40:7;0 --> LPS_18:1;0","PE_40:7;0","LPS_18:1;0",-7.29142781509939,-1.81744753578624,"Suppressed","no","40:7"
"PS_40:7;0 --> PE_40:7;0 --> LPE_22:6;0","PS_40:7;0","LPE_22:6;0",-6.93630658533197,-1.82435831767829,"Suppressed","no","40:7"
"PC_30:0;0 --> LPC_20:0;0","PC_30:0;0","LPC_20:0;0",-6.55811421274521,-1.83448579486062,"Suppressed","no","30:0"
"PS_42:6;0 --> LPS_20:0;0","PS_42:6;0","LPS_20:0;0",-6.57904348843487,-1.84283292726209,"Suppressed","no","42:6"
"PC_40:7;0 --> PS_40:7;0 --> PE_40:7;0 --> LPE_22:6;0","PC_40:7;0","LPE_22:6;0",-7.36875992268665,-1.84888727783447,"Suppressed","no","40:7"
"PC_32:0;0 --> LPC_20:0;0","PC_32:0;0","LPC_20:0;0",-6.61809717830024,-1.85840854129222,"Suppressed","no","32:0"
"PS_40:7;0 --> PE_40:7;0 --> PC_40:7;0 --> LPC_22:6;0","PS_40:7;0","LPC_22:6;0",-7.50580445461753,-1.90460339456083,"Suppressed","no","40:7"
"PE_40:6;0 --> PC_40:6;0 --> PS_40:6;0 --> LPS_18:0;0","PE_40:6;0","LPS_18:0;0",-7.55686187326842,-1.92536103484913,"Suppressed","no","40:6"
"PE_40:7;0 --> PS_40:7;0 --> LPS_22:6;0","PE_40:7;0","LPS_22:6;0",-7.20434728330935,-1.93342779594232,"Suppressed","no","40:7"
"PE_40:7;0 --> PC_40:7;0 --> PS_40:7;0 --> LPS_22:6;0","PE_40:7;0","LPS_22:6;0",-7.60088997638317,-1.94326087293693,"Suppressed","no","40:7"
