"path","from","to","score","cal_score","Type","Significant","rep_sub_path"
"PC_18:1;0_20:3;0 --> LPC_18:1;0","PC_18:1;0_20:3;0","LPC_18:1;0",0.565503351372582,1.11745437865256,"Active","no","18:1;0_20:3;0"
"PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0","PC_16:0;0_18:1;0","PG_16:0;0_18:1;0",0.562325338048189,1.11541326950665,"Active","no","16:0;0_18:1;0"
"DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> LPS_18:1;0","DAG_16:0;0_18:1;0","LPS_18:1;0",-0.0977264683534514,1.11458698586297,"Suppressed","no","16:0;0_18:1;0"
"PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PS_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> LPE_18:1;0","PI_18:0;0_18:1;0","LPE_18:1;0",-0.301972430496019,1.1145827593637,"Suppressed","no","18:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0","PA_18:0;0_18:1;0","PG_18:0;0_18:1;0",-0.304148410096882,1.11317368765843,"Suppressed","no","18:0;0_18:1;0"
"PI_17:0;0_20:4;0 --> LPI_20:4;0","PI_17:0;0_20:4;0","LPI_20:4;0",0.546337819421276,1.10514513430429,"Active","no","17:0;0_20:4;0"
"PA_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PA_18:0;0_18:1;0","CL_72:5;0",-0.31664831684158,1.10507928047486,"Suppressed","no","18:0;0_18:1;0"
"DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","DAG_18:0;0_18:1;0","CL_72:4;0",-0.116557654552351,1.10252752338763,"Suppressed","no","18:0;0_18:1;0"
"PI_18:0;0_20:4;0 --> LPI_20:4;0","PI_18:0;0_20:4;0","LPI_20:4;0",0.537717860081101,1.09960888380731,"Active","no","18:0;0_20:4;0"
"PA_16:0;0_18:1;0 --> PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:6;0","PA_16:0;0_18:1;0","CL_72:6;0",-0.517236376475223,1.09177290379599,"Suppressed","no","16:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> LPE_16:0;0","PA_16:0;0_18:1;0","LPE_16:0;0",-0.518885398579963,1.09070067557096,"Suppressed","no","16:0;0_18:1;0"
"PC_18:0;0_20:3;0 --> PS_18:0;0_20:3;0","PC_18:0;0_20:3;0","PS_18:0;0_20:3;0",0.515804735610844,1.08553497215051,"Active","no","18:0;0_20:3;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:5;0","PA_16:0;0_18:1;0","CL_72:5;0",-0.147019215899046,1.0830199866812,"Suppressed","no","16:0;0_18:1;0"
"PI_18:0;0_19:3;0 --> LPI_18:0;0","PI_18:0;0_19:3;0","LPI_18:0;0",0.51062688368037,1.08220944772608,"Active","no","18:0;0_19:3;0"
"PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:6;0","PI_16:0;0_18:1;0","CL_72:6;0",-0.353333731300828,1.08132336865919,"Suppressed","no","16:0;0_18:1;0"
"PC_18:0;0_18:1;0 --> PS_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> LPE_18:1;0","PC_18:0;0_18:1;0","LPE_18:1;0",0.0149639421265254,1.08037697458757,"Active","no","18:0;0_18:1;0"
"PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> LPE_16:0;0","PI_16:0;0_18:1;0","LPE_16:0;0",-0.355114878745288,1.08016997344082,"Suppressed","no","16:0;0_18:1;0"
"DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_70:4;0","DAG_16:0;0_18:1;0","CL_70:4;0",0.0129892870004712,1.07910070731259,"Active","no","16:0;0_18:1;0"
"PG_16:0;0_18:2;0 --> CL_72:6;0","PG_16:0;0_18:2;0","CL_72:6;0",0.498181506292554,1.07421628627028,"Active","no","16:0;0_18:2;0"
"PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0","PI_18:0;0_18:1;0","PG_18:0;0_18:1;0",-0.160776686637028,1.07420972372868,"Suppressed","no","18:0;0_18:1;0"
"PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0","PE_18:0;0_18:1;0","PG_18:0;0_18:1;0",0.236770568765472,1.07098395595045,"Active","no","18:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","PA_18:0;0_18:1;0","CL_72:4;0",-0.555598004959176,1.06682938078291,"Suppressed","no","18:0;0_18:1;0"
"DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","DAG_18:0;0_18:1;0","CL_72:5;0",-0.174469648418592,1.06544077221193,"Suppressed","no","18:0;0_18:1;0"
"PE_18:0;0_20:3;0 --> PC_18:0;0_20:3;0","PE_18:0;0_20:3;0","PC_18:0;0_20:3;0",0.481667623364196,1.06361008861189,"Active","no","18:0;0_20:3;0"
"PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_70:5;0","PC_16:0;0_18:1;0","CL_70:5;0",0.223679164589732,1.06254966654358,"Active","no","16:0;0_18:1;0"
"PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0 --> LPE_18:0;0","PI_18:0;0_18:2;0","LPE_18:0;0",-0.0167018298169285,1.05991062178756,"Suppressed","no","18:0;0_18:2;0"
"PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> LPC_16:0;0","PE_16:0;0_18:1;0","LPC_16:0;0",0.213512305741496,1.05599954947945,"Active","no","16:0;0_18:1;0"
"DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0","DAG_18:0;0_18:2;0","PE_18:0;0_18:2;0",0.467913291290012,1.05477623861605,"Active","no","18:0;0_18:2;0"
"PC_18:0;0_20:3;0 --> PS_18:0;0_20:3;0 --> LPS_18:0;0","PC_18:0;0_20:3;0","LPS_18:0;0",0.204684970819986,1.05031243628518,"Active","no","18:0;0_20:3;0"
"DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","DAG_18:0;0_18:1;0","CL_72:4;0",-0.0358692114389232,1.04752228035605,"Suppressed","no","18:0;0_18:1;0"
"DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_68:2;0","DAG_16:0;0_18:1;0","CL_68:2;0",-0.0373658262056302,1.04655498210493,"Suppressed","no","16:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","PA_18:0;0_18:1;0","CL_72:4;0",-0.204483601472458,1.04621988316296,"Suppressed","no","18:0;0_18:1;0"
"DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0","DAG_16:0;0_18:1;0","PC_16:0;0_18:1;0",0.195453577419695,1.04436500371633,"Active","no","16:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_70:4;0","PA_16:0;0_18:1;0","CL_70:4;0",-0.213326652582966,1.04055680692824,"Suppressed","no","16:0;0_18:1;0"
"PE_16:1;0_20:4;0 --> PC_16:1;0_20:4;0","PE_16:1;0_20:4;0","PC_16:1;0_20:4;0",0.439890721704111,1.03677847799164,"Active","no","16:1;0_20:4;0"
"PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> LPC_18:1;0","PE_16:0;0_18:1;0","LPC_18:1;0",0.182459182368979,1.03599321356657,"Active","no","16:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PA_18:0;0_18:1;0","CL_72:5;0",-0.604542572975041,1.03500461194705,"Suppressed","no","18:0;0_18:1;0"
"PS_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0","PS_18:0;0_18:1;0","PG_18:0;0_18:1;0",-0.0652098466433692,1.02855871955789,"Suppressed","no","18:0;0_18:1;0"
"PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0","PC_18:0;0_18:1;0","PG_18:0;0_18:1;0",0.42355064805969,1.02628391099142,"Active","no","18:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0","PA_16:0;0_18:1;0","PE_16:0;0_18:1;0",-0.438711787648904,1.02603617598344,"Suppressed","no","16:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0","PA_16:0;0_18:1;0","PS_16:0;0_18:1;0",-0.438711787648904,1.02603617598344,"Suppressed","no","16:0;0_18:1;0"
"PE_18:0;0_22:5;0 --> PC_18:0;0_22:5;0 --> LPC_18:0;0","PE_18:0;0_22:5;0","LPC_18:0;0",0.166651510760145,1.02580893727291,"Active","no","18:0;0_22:5;0"
"PE_17:1;0_18:0;0 --> LPE_18:0;0","PE_17:1;0_18:0;0","LPE_18:0;0",0.421115478802566,1.02471990048071,"Active","no","17:1;0_18:0;0"
"PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","PI_18:0;0_18:1;0","CL_72:4;0",-0.442734387005375,1.02343131197984,"Suppressed","no","18:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0","PA_18:0;0_18:1;0","PG_18:0;0_18:1;0",-0.248702633557135,1.01790208350401,"Suppressed","no","18:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0","PA_16:0;0_18:1;0","PC_16:0;0_18:1;0",-0.0822279719884627,1.01755949433991,"Suppressed","no","16:0;0_18:1;0"
"PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0","PI_18:0;0_18:1;0","PG_18:0;0_18:1;0",-0.0853075922592139,1.01556906141871,"Suppressed","no","18:0;0_18:1;0"
"PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0","PI_16:0;0_18:1;0","PE_16:0;0_18:1;0",-0.255640060609554,1.01345936596458,"Suppressed","no","16:0;0_18:1;0"
"PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0","PI_16:0;0_18:1;0","PS_16:0;0_18:1;0",-0.255640060609554,1.01345936596458,"Suppressed","no","16:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_68:2;0","PA_16:0;0_18:1;0","CL_68:2;0",-0.258365635040382,1.01171391232055,"Suppressed","no","16:0;0_18:1;0"
"PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0 --> LPE_18:0;0","PA_18:0;0_18:2;0","LPE_18:0;0",-0.0927710033519916,1.01074527866713,"Suppressed","no","18:0;0_18:2;0"
"PA_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PA_18:0;0_18:1;0","CL_72:5;0",-0.262395595338699,1.00913313198726,"Suppressed","no","18:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> LPE_18:0;0","PA_18:0;0_18:1;0","LPE_18:0;0",-0.095322584951285,1.00909612988585,"Suppressed","no","18:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_70:5;0","PA_16:0;0_18:1;0","CL_70:5;0",-0.646240660365976,1.00789165445432,"Suppressed","no","16:0;0_18:1;0"
"DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","DAG_18:0;0_18:1;0","CL_72:5;0",-0.100616788937656,1.00567435805051,"Suppressed","no","18:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:7;0","PA_16:0;0_18:1;0","CL_72:7;0",-0.482100840533161,0.997939273460269,"Suppressed","no","16:0;0_18:1;0"
"PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_70:5;0","PI_16:0;0_18:1;0","CL_70:5;0",-0.492674283447456,0.991092362196965,"Suppressed","no","16:0;0_18:1;0"
"DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> LPE_18:0;0","DAG_18:0;0_18:1;0","LPE_18:0;0",0.112499956435734,0.990921168560474,"Active","no","18:0;0_18:1;0"
"PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PI_18:0;0_18:1;0","CL_72:5;0",-0.495600562656443,0.989197428423927,"Suppressed","no","18:0;0_18:1;0"
"PS_17:0;0_18:1;0 --> LPS_18:1;0","PS_17:0;0_18:1;0","LPS_18:1;0",0.357158912177042,0.983643190047112,"Active","no","17:0;0_18:1;0"
"DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:7;0","DAG_16:0;0_18:1;0","CL_72:7;0",-0.303170386636537,0.983021018793635,"Suppressed","no","16:0;0_18:1;0"
"PI_18:1;0_22:5;0 --> LPI_18:1;0","PI_18:1;0_22:5;0","LPI_18:1;0",0.343848968042498,0.975094752412816,"Active","no","18:1;0_22:5;0"
"PA_18:0;0_18:1;0 --> PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","PA_18:0;0_18:1;0","CL_72:4;0",-0.522999427868949,0.97145509034674,"Suppressed","no","18:0;0_18:1;0"
"PI_16:0;0_20:4;0 --> LPI_20:4;0","PI_16:0;0_20:4;0","LPI_20:4;0",0.335086362926938,0.969466886316074,"Active","no","16:0;0_20:4;0"
"PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","PE_18:0;0_18:1;0","CL_72:4;0",-0.157433542195354,0.968952318897345,"Suppressed","no","18:0;0_18:1;0"
"PC_14:0;0_18:1;0 --> LPC_14:0;0","PC_14:0;0_18:1;0","LPC_14:0;0",0.334043879997692,0.968797341784904,"Active","no","14:0;0_18:1;0"
"PE_18:1;0_22:5;0 --> LPE_18:1;0","PE_18:1;0_22:5;0","LPE_18:1;0",0.330790482099047,0.966707816182468,"Active","no","18:1;0_22:5;0"
"PA_16:0;0_18:1;0 --> PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0","PA_16:0;0_18:1;0","PG_16:0;0_18:1;0",-0.531526060230565,0.965933606414967,"Suppressed","no","16:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PS_18:0;0_18:1;0 --> LPS_18:1;0","PA_18:0;0_18:1;0","LPS_18:1;0",-0.330440445922372,0.965557315063865,"Suppressed","no","18:0;0_18:1;0"
"PS_18:1;0_24:0;0 --> LPS_18:1;0","PS_18:1;0_24:0;0","LPS_18:1;0",0.325512592797859,0.963318041809574,"Active","no","18:1;0_24:0;0"
"PE_18:0;0_22:4;0 --> PC_18:0;0_22:4;0 --> LPC_18:0;0","PE_18:0;0_22:4;0","LPC_18:0;0",0.0611576245478863,0.957843274076977,"Active","no","18:0;0_22:4;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:6;0","PA_16:0;0_18:1;0","CL_72:6;0",-0.545893824452682,0.956629654289032,"Suppressed","no","16:0;0_18:1;0"
"DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PS_18:0;0_18:1;0 --> LPS_18:1;0","DAG_18:0;0_18:1;0","LPS_18:1;0",-0.17669324464961,0.956504308283369,"Suppressed","no","18:0;0_18:1;0"
"PS_18:0;0_22:5;0 --> PE_18:0;0_22:5;0 --> PC_18:0;0_22:5;0 --> LPC_18:0;0","PS_18:0;0_22:5;0","LPC_18:0;0",-0.177927430055121,0.955706624463284,"Suppressed","no","18:0;0_22:5;0"
"PA_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> LPE_16:0;0","PA_16:0;0_18:1;0","LPE_16:0;0",-0.547674971897142,0.95547625907066,"Suppressed","no","16:0;0_18:1;0"
"PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0","PI_16:0;0_18:1;0","PG_16:0;0_18:1;0",-0.357313002112371,0.948348171701001,"Suppressed","no","16:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> LPE_18:1;0","PA_16:0;0_18:1;0","LPE_18:1;0",-0.742118499914438,0.945549903289566,"Suppressed","no","16:0;0_18:1;0"
"PS_18:0;0_22:4;0 --> PE_18:0;0_22:4;0 --> PC_18:0;0_22:4;0 --> LPC_18:0;0","PS_18:0;0_22:4;0","LPC_18:0;0",-0.203884122918049,0.938930187286807,"Suppressed","no","18:0;0_22:4;0"
"DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:6;0","DAG_16:0;0_18:1;0","CL_72:6;0",-0.373052099243109,0.938268878275774,"Suppressed","no","16:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PA_18:0;0_18:1;0","CL_72:5;0",-0.575865603520017,0.937221206790824,"Suppressed","no","18:0;0_18:1;0"
"DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> LPE_16:0;0","DAG_16:0;0_18:1;0","LPE_16:0;0",-0.375003248510256,0.937019365307105,"Suppressed","no","16:0;0_18:1;0"
"PC_16:0;0_19:2;0 --> LPC_16:0;0","PC_16:0;0_19:2;0","LPC_16:0;0",0.279689751112093,0.933887887902291,"Active","no","16:0;0_19:2;0"
"PS_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","PS_18:0;0_18:1;0","CL_72:4;0",-0.382539994813867,0.932192844647465,"Suppressed","no","18:0;0_18:1;0"
"PE_18:0;0_20:3;0 --> PC_18:0;0_20:3;0 --> PS_18:0;0_20:3;0 --> LPS_18:0;0","PE_18:0;0_20:3;0","LPS_18:0;0",-0.218771109574395,0.929308368447785,"Suppressed","no","18:0;0_20:3;0"
"PC_17:0;0_18:1;0 --> LPC_18:1;0","PC_17:0;0_18:1;0","LPC_18:1;0",0.27078200130323,0.928166801252097,"Active","no","17:0;0_18:1;0"
"PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PE_18:0;0_18:1;0","CL_72:5;0",-0.222181119694087,0.927104396591807,"Suppressed","no","18:0;0_18:1;0"
"PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> LPS_18:1;0","PE_16:0;0_18:1;0","LPS_18:1;0",-0.225991155486208,0.924641878487356,"Suppressed","no","16:0;0_18:1;0"
"PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> LPE_18:1;0","PI_16:0;0_18:1;0","LPE_18:1;0",-0.596234186253645,0.924031380197268,"Suppressed","no","16:0;0_18:1;0"
"PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:4;0","PI_18:0;0_18:1;0","CL_72:4;0",-0.400515964970478,0.92068106120102,"Suppressed","no","18:0;0_18:1;0"
"PG_16:0;0_18:2;0 --> CL_70:5;0","PG_16:0;0_18:2;0","CL_70:5;0",0.256836590419894,0.919210229082013,"Active","no","16:0;0_18:2;0"
"PC_17:0;0_18:1;0 --> PS_17:0;0_18:1;0","PC_17:0;0_18:1;0","PS_17:0;0_18:1;0",0.251236591320165,0.915613576641384,"Active","no","17:0;0_18:1;0"
"PG_16:0;0_18:2;0 --> CL_68:4;0","PG_16:0;0_18:2;0","CL_68:4;0",0.239947028647574,0.908362748129291,"Active","no","16:0;0_18:2;0"
"DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> LPC_18:0;0","DAG_16:1;0_18:0;0","LPC_18:0;0",-0.0157674669218702,0.908283389178718,"Suppressed","no","16:1;0_18:0;0"
"PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> LPC_16:0;0","PS_16:0;0_18:1;0","LPC_16:0;0",-0.254516210388796,0.906205446925912,"Suppressed","no","16:0;0_18:1;0"
"PA_16:0;0_18:1;0 --> PI_16:0;0_18:1;0 --> DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:5;0","PA_16:0;0_18:1;0","CL_72:5;0",-0.815053371707855,0.898126143534526,"Suppressed","no","16:0;0_18:1;0"
"PA_18:0;0_18:1;0 --> PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PS_18:0;0_18:1;0 --> LPS_18:1;0","PA_18:0;0_18:1;0","LPS_18:1;0",-0.637981769497927,0.896997423495753,"Suppressed","no","18:0;0_18:1;0"
"PC_16:0;0_18:1;0 --> PG_16:0;0_18:1;0 --> CL_72:5;0","PC_16:0;0_18:1;0","CL_72:5;0",-0.0341865114085648,0.89641670553551,"Suppressed","no","16:0;0_18:1;0"
"DAG_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0","DAG_16:0;0_18:1;0","PE_16:0;0_18:1;0",-0.270155527875516,0.896097378510399,"Suppressed","no","16:0;0_18:1;0"
"DAG_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> PS_16:0;0_18:1;0","DAG_16:0;0_18:1;0","PS_16:0;0_18:1;0",-0.270155527875516,0.896097378510399,"Suppressed","no","16:0;0_18:1;0"
"PC_18:0;0_20:3;0 --> PS_18:0;0_20:3;0 --> PE_18:0;0_20:3;0","PC_18:0;0_20:3;0","PE_18:0;0_20:3;0",-0.0361472857747824,0.895153453844228,"Suppressed","no","18:0;0_20:3;0"
"PE_18:0;0_20:3;0 --> PC_18:0;0_20:3;0 --> PS_18:0;0_20:3;0","PE_18:0;0_20:3;0","PS_18:0;0_20:3;0",-0.0361472857747824,0.895153453844228,"Suppressed","no","18:0;0_20:3;0"
"PS_18:0;0_20:3;0 --> PE_18:0;0_20:3;0 --> PC_18:0;0_20:3;0","PS_18:0;0_20:3;0","PC_18:0;0_20:3;0",-0.0361472857747824,0.895153453844228,"Suppressed","no","18:0;0_20:3;0"
"PS_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PS_18:0;0_18:1;0","CL_72:5;0",-0.440451988680108,0.895106093471767,"Suppressed","no","18:0;0_18:1;0"
"PS_16:0;0_18:1;0 --> PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0 --> LPC_18:1;0","PS_16:0;0_18:1;0","LPC_18:1;0",-0.281409004096248,0.8888239851767,"Suppressed","no","16:0;0_18:1;0"
"PC_16:1;0_18:0;0 --> LPC_18:0;0","PC_16:1;0_18:0;0","LPC_18:0;0",0.206318071103669,0.886764231759538,"Active","no","16:1;0_18:0;0"
"PA_18:0;0_18:1;0 --> PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> LPE_18:0;0","PA_18:0;0_18:1;0","LPE_18:0;0",-0.453692678836609,0.886626776003216,"Suppressed","no","18:0;0_18:1;0"
"PI_18:0;0_18:1;0 --> DAG_18:0;0_18:1;0 --> PC_18:0;0_18:1;0 --> PG_18:0;0_18:1;0 --> CL_72:5;0","PI_18:0;0_18:1;0","CL_72:5;0",-0.458427958836719,0.883594310025323,"Suppressed","no","18:0;0_18:1;0"
